#61554	['#61554' 'trauma' '#61988' '#90995' '#58194']	0.109737174867	0.312107932139
#74905	['#74905' '#166773' '#140573' 'neonate' '#199112']	0.154890230529	0.372291457524
deferment	['deferment' 'deferral' '#177198' '#138337' '#4370']	0.159444201692	0.404948181092
zing	['zing' '#14971' 'suction' '#62932' '#3420']	0.103381014143	0.257541708909
appetite	['appetite' '#138143' '#34422' 'mucosa' 'nasal']	0.1286192922	0.225536396572
radio beacon	['radio beacon' '#19610' 'radio receiver' '#14745' 'ancillary equipment']	0.115183612377	0.232419188973
#149322	['#149322' 'carelessness' '#97613' 'edema' 'constipation']	0.103772717089	0.286148400162
#37298	['#37298' 'eel' '#9594' '#7172' 'peanut oil']	0.149022146067	0.294579994503
overlying	['overlying' '#94552' '#160016' 'basalt' '#23924']	0.0679721273918	0.179132586853
#37886	['#37886' 'bog' '#41876' 'serology' '#160364']	0.161416146742	0.361801529062
#143316	['#143316' 'activator' '#306095' '#64095' 'spore']	0.121786908325	0.282218274197
#21495	['#21495' 'tent' 'prefabricated' '#14078' '#17545']	0.0973055849913	0.272801275139
#85292	['#85292' 'industrial medicine' '#69916' 'nucleotide' '#48770']	0.126015092763	0.322413980224
#324	['#324' '#24540' '#142516' 'pitch' '#19743']	0.134073580083	0.296790197345
agglomeration	['agglomeration' '#37237' '#143258' '#39146' 'primate']	0.112319372646	0.234192823182
#69825	['#69825' 'complain' '#69660' 'reprisal' 'procedure code']	0.113699097044	0.338063848688
vast	['vast' 'quite' 'though' 'happen' 'rich']	0.158808179826	0.407976594325
#132357	['#132357' 'inspector general' 'home secretary' '#47226'
 'intelligence service']	0.117283167283	0.350770576461
marry	['marry' '#76911' 'married' '#89640' '#97359']	0.109550216374	0.281730725508
#93561	['#93561' 'signed' '#294040' 'triplicate' '#159477']	0.142775715044	0.37619854201
#193481	['#193481' 'patiently' 'expectantly' '#70945' '#39287']	0.119869770232	0.272010609339
#173521	['#173521' 'pluton' 'surface-to-surface missile' 'oxyacetylene torch'
 '#15366']	0.106655715201	0.24527884262
#77515	['#77515' '#82020' '#77696' 'contain' 'cost']	0.162087328116	0.330088985403
#28481	['#28481' 'organic chemistry' '#115215' '#28451' '#28442']	0.0701910798072	0.20548000151
#97666	['#97666' 'anthropological' '#98629' 'ethnographic' '#175537']	0.113230054654	0.223270577989
#59828	['#59828' 'symbiosis' '#5556' 'microbe' '#152702']	0.115644246255	0.219058383715
traveling	['traveling' 'playing card' '#138999' '#45328' '#34229']	0.125349157417	0.305893093098
#20640	['#20640' '#13630' '#15515' '#86558' '#14343']	0.085680889804	0.212690639781
#17429	['#17429' 'jeep' '#123607' '#128065' 'pick-up truck']	0.0927521674045	0.203121939832
#59730	['#59730' 'refractive index' 'specific gravity' '#165368' 'xylene']	0.0880852255284	0.19931184033
opaque	['opaque' '#83664' '#84226' 'opacity' '#94104']	0.127043732551	0.250538920186
#119879	['#119879' 'page' 'circulate' '#189829' 'website']	0.198387778823	0.403542559446
#85738	['#85738' '#91538' 'femur' '#25517' 'razor blade']	0.126710900977	0.249430597927
#33603	['#33603' 'eye-opener' 'visible light' 'pointer' '#33010']	0.162339576995	0.29366748193
caffeine	['caffeine' '#63479' '#154163' 'antioxidant' 'polyethylene']	0.0919611064981	0.18975078334
#78602	['#78602' 'industrial process' 'flue gas' '#125187' '#199698']	0.12255403689	0.259344558584
#311424	['#311424' 'genetic information' '#127413' 'micro-organism' 'nucleic acid']	0.103013935042	0.22390375297
supplies	['supplies' '#206' '#150849' 'drinking water' 'shipment']	0.113096144907	0.414052928761
national debt	['national debt' 'bank credit' 'public debt' '#57805' 'gourde']	0.105898467465	0.298093692525
#23296	['#23296' 'precision' '#30940' 'sensor' 'laser']	0.105658236241	0.326440148202
jet propulsion	['jet propulsion' '#48876' '#28511' 'radiometry' 'plasma physics']	0.107416129274	0.187932048354
