#61554	['#61554' 'trauma' 'psycho' 'self-esteem' 'emotional']	0.530720321157	0.57230481269
#74905	['#91130' 'run away' '#86931' 'retarded' 'orphaned']	0.653432767815	0.585736754265
deferment	['lengthen' 'deferral' 'heyday' '#4356' '#4370']	0.797700511549	0.562765035653
zing	['#43502' 'boulevard' '#59143' 'hamlet' '#43391']	0.765660835129	0.574506677591
appetite	['#26981' 'vertigo' 'insomnia' '#60626' 'dizziness']	0.645460831315	0.523221871285
radio beacon	['#15511' 'reflector' '#19743' '#89573' '#18093']	0.638122418017	0.591752155782
#149322	['faucet' '#33269' 'hole in the ground' '#20327' '#174951']	0.795315636094	0.653513731428
#37298	['#37298' 'knitwear' '#43832' '#21426' '#184548']	0.372399087785	0.481399946628
overlying	['overlying' 'dilation' '#67629' '#58195' 'perforate']	0.420294747856	0.46791042435
#37886	['#57383' 'get into' 'alternative fuel' 'capital gain' 'fragrance']	0.738595806243	0.670464682568
#143316	['activator' 'honeycomb' 'ketone' 'inert gas' 'alkyl']	0.600299963616	0.576881625618
#21495	['#90581' '#19911' 'roof' '#13469' 'plastic']	0.777323875358	0.561820716592
#85292	['seasoning' 'sane' 'think over' '#146102' '#12908']	0.891147531574	0.70826589721
#324	['#324' 'dreary' 'beehive' '#66933' '#294493']	0.419464282729	0.517192655672
agglomeration	['sprawl' 'congested' 'megalopolis' '#39146' 'joblessness']	0.669349655416	0.611490610804
#69825	['unfair' '#147172' '#69048' '#66880' '#46458']	0.800381452201	0.64572901624
vast	['vast' '#78052' 'hamper' 'hinder' '#24725']	0.576430324732	0.610223077922
#132357	['#132357' 'inspector general' 'police commissioner' '#14393' '#46691']	0.677882891927	0.700754206711
marry	['#164427' 'adulterous' 'married' '#76911' 'extramarital']	0.527479316166	0.495034903069
#93561	['#73284' '#194722' 'reformed' '#211270' '#84088']	0.80510794922	0.714574899846
#193481	['#46418' 'polemic' '#177237' '#144064' 'recite']	0.6885268837	0.632995350301
#173521	['#19743' '#42935' 'reflector' 'scattering' '#67743']	0.546068295234	0.482115592041
#77515	['#77515' '#90596' 'some' 'see' '#77503']	0.576857069601	0.633013989583
#28481	['xenon' 'granular' '#63046' '#28486' '#97733']	0.718078324439	0.609410583069
#97666	['#98643' '#133145' '#311425' 'artistic creations' 'canon']	0.740695091357	0.643054217517
#59828	['colloid' 'aneurysm' '#59828' 'maturation' '#66917']	0.62652575681	0.624441277936
traveling	['traveling' '#169010' '#140422' '#191474' 'head home']	0.541899952342	0.568494481466
#20640	['#20640' '#14343' 'shard' '#183945' '#13431']	0.364762385676	0.40512340909
#17429	['#17429' 'shard' 'armoured car' 'windshield' '#159525']	0.449151598554	0.461869882064
#59730	['decompose' '#67629' '#67175' 'cool down' 'infrared radiation']	0.541681810527	0.498648706391
opaque	['technicality' '#89478' '#21605' 'cosmetic' 'tile']	0.756035125112	0.622805382181
#119879	['#119879' 'page' '#57824' 'examination' 'circulate']	0.45738886487	0.583701582608
#85738	['#85738' 'poke' 'rectum' 'thorax' 'prick']	0.434352548075	0.452461322082
#33603	['#33603' 'eye-opener' 'unintelligent' 'rhetorical' 'distraction']	0.424381063345	0.548396441353
caffeine	['#63391' 'glucose' 'fatty acid' '#63341' '#64095']	0.946597676065	0.479901907818
#78602	['ferrous' '#96783' '#12772' 'emit' '#78127']	0.622570190226	0.553209184966
#311424	['genomics' 'life science' '#28366' 'genetic science' '#28474']	0.73932103949	0.637128652238
supplies	['clause' 'for instance' 'hamper' '#78052' '#22789']	0.767144849526	0.645996156042
national debt	['#305404' '#156964' 'deceleration' '#85642' 'undiversified']	0.608131631424	0.580235563852
#23296	['#19884' '#60418' 'confuse' 'disguise' 'leaf']	0.69056327545	0.588639043674
jet propulsion	['scattering' '#1489' 'geomagnetic' 'reflector' '#19743']	0.591622674513	0.568552343856
#58510	['replacing' 'cabal' '#45991' '#58735' 'past tense']	0.769473271509	0.601147853022
major power	['#149354' 'neighbor' 'amass' 'trumpet' '#92276']	0.741673557936	0.645365988505
#288788	['turn off' 'geometry' '#199339' '#38248' '#18609']	0.843349811879	0.712952511757
exemption	['#70352' 'epinephrine' '#17634' '#31636' 'for certain']	0.786544534531	0.624073799741
noticeable	['noticeable' 'public transport' 'too much' 'pocket' 'undeniable']	0.362276141336	0.543912031994
repairman	['#134591' 'brickwork' '#45407' 'joinery' 'woodworking']	0.651232343254	0.544184810312
guarantor	['upholder' 'imprescriptible' 'eye' '#25509' '#2742']	0.702214016654	0.633138093774
bot	['condor' 'unsubstantial' 'pine' 'tint' '#65092']	0.816945602039	0.646072988271
#171698	['#74292' 'come down' '#171698' 'country and western' 'opulence']	0.608493173832	0.606238301136
adopting	['consanguine' '#59675' '#47335' 'sibling' '#45768']	0.662510865614	0.527858458682
gravimetric	['electromagnetic radiation' 'photometric' 'gravimetric' '#18093' '#98237']	0.525916346076	0.524543136446
countervail	['countervail' '#36378' '#26548' 'beef' 'wine']	0.377928768061	0.52543860354
criticise	['#44711' 'detractor' 'criticise' '#83627' '#32440']	0.644387947363	0.645411613812
#71213	['#23307' 'demonic' 'denature' 'glass fibre' 'reproducibility']	0.681520362435	0.665621384885
recording machine	['#17791' 'coverage area' 'optical system' '#46593' '#121751']	0.915117362971	0.647925398011
#60627	['anaesthesia' '#60627' 'catheter' 'coronary' '#14359']	0.496028324993	0.505387219222
#79306	['#14033' 'sling' 'fastening' '#79306' '#20035']	0.497655688411	0.497358589282
causal	['causal' '#83142' '#59544' 'infer' 'speculative']	0.394549357587	0.484974115509
tax avoidance	['tax fraud' 'indirect tax' 'l\xc3\xa8se majest\xc3\xa9' 'onerousness'
 '#142598']	0.828657453559	0.641511918469
hotel manager	['waiter' 'baker' 'eating house' '#18367' 'discotheque']	0.838464635525	0.561189779033
