#61554	['#61554' 'psychosis' 'lessen' '#62022' 'psycho']	0.609329289338	0.625877368551
#74905	['#84617' '#86931' 'autistic' '#61280' '#38015']	0.605229645816	0.583526854317
deferment	['heyday' 'lengthen' 'make over' 'distraction' 'realised']	0.764952398111	0.579198867199
zing	['#43502' 'lim' '#326252' '#43391' 'john']	0.763064232636	0.622102353328
appetite	['shiver' 'compulsive' '#26981' 'vertigo' 'insomnia']	0.618834646114	0.539002295787
radio beacon	['#19743' '#15511' 'reflector' '#33454' '#12818']	0.5349915384	0.497796053817
#149322	['#14733' 'lift off' 'fissure' '#74289' 'overlying']	0.739868801481	0.577912502859
#37298	['#37298' 'knitwear' '#157233' 'lime' '#35343']	0.415919481109	0.523377618875
overlying	['overlying' '#67629' '#87279' '#66938' '#67619']	0.355923895762	0.387841790632
#37886	['#159076' '#57383' 'get better' 'get into' 'capital gain']	0.787370556701	0.656705062428
#143316	['#143316' 'activator' 'honeycomb' 'inert gas' 'capillary']	0.566152773863	0.580204379786
#21495	['#90581' '#19911' '#72720' '#71750' 'windshield']	0.843702468386	0.581845776442
#85292	['#58009' '#25276' '#2027' '#153252' '#16044']	0.875432368676	0.618457245042
#324	['#324' 'dreary' 'flesh and blood' 'sermonize' '#12779']	0.473865397099	0.529416458706
agglomeration	['congested' 'sprawl' 'megalopolis' 'well-educated' '#121751']	0.731044904753	0.6443700772
#69825	['unfair' '#147172' '#69048' 'accusation' '#66880']	0.884270286234	0.642076198672
vast	['portion' 'for instance' 'hamper' 'hinder' '#150']	0.596439913403	0.587985558834
#132357	['vice admiral' '#2517' 'steelmaker' 'checkerboard' 'cert.']	0.736871925579	0.711416233327
marry	['#164427' '#45138' 'unmarried man' 'adulterous' 'souse']	0.614923063581	0.53631306321
#93561	['#194722' '#73284' 'bloc' '#211270' 'vigorous']	0.832704580819	0.696054344184
#193481	['#46418' 'polemic' '#43950' '#177237' 'recite']	0.64122209154	0.602230937956
#173521	['#19743' 'turret' 'jackhammer' '#20640' 'reflector']	0.463166938219	0.397256889774
#77515	['submit' '#29575' '#637' 'relevant' '#77515']	0.692877804178	0.666751391372
#28481	['#97733' 'pigment' 'trace element' '#137570' 'xenon']	0.784491560535	0.606760010946
