#61554	['oust' '#62323' 'lost property' '#68118' '#88729']	0.820274160334	0.726000513734
#74905	['#183044' '#88521' '#62323' '#4364' '#37912']	0.844263761074	0.71235280914
deferment	['seeming' 'foreign body' '#139627' 'cell membrane' 'shaw']	0.782031162102	0.736424110937
zing	['respiratory tract' 'bonanza' 'disfavour' 'playa' '#14971']	0.904683368281	0.718619586945
appetite	['#153432' 'senility' '#88521' 'lengthiness' '#92516']	0.966324710989	0.701412451629
radio beacon	['ballast' '#62600' '#42186' 'cooker' '#71094']	0.960207785418	0.693813136421
#149322	['spartan' 'oceanic crust' 'senility' 'violation of the privacy' '#37912']	0.966154011141	0.68776557404
#37298	['senility' '#32128' '#41195' '#32441' '#38080']	0.841566024347	0.732169875429
overlying	['#183044' '#128093' '#17663' '#227289' 'icy']	0.917734986416	0.700485706624
#37886	['iodinated' 'fine arts' '#12848' 'electric arc' '#147905']	0.863020941051	0.715484175397
#143316	['fine arts' 'trade mark' 'occidental' '#303474' 'cooker']	0.871147010328	0.718784709619
#21495	['retarded' 'hemophilia' '#37912' '#184653' 'ballast']	0.802524238627	0.748076205508
#85292	['#303474' 'senility' '#61677' '#61390' '#26031']	0.95613558213	0.710563728118
#324	['#41195' '#19973' '#2587' 'mfg.' '#13989']	0.843797775113	0.688187768991
agglomeration	['#12848' 'hydric' '#20595' 'television screen' '#13631']	0.832460205698	0.706915299134
#69825	['#31455' 'complain' '#14315' '#38080' '#80781']	0.849041390277	0.738016303467
vast	['#28384' 'iron' 'directly' 'brand name' 'wafer']	0.830071985351	0.747941590715
#132357	['imp' 'stabilisation' '#30854' 'building site' '#43938']	0.749748727489	0.727205434123
marry	['#64563' 'fine arts' '#39121' '#59844' '#45070']	0.898180123846	0.753197537064
#93561	['cross country' '#148243' '#45884' '#145202' 'spinal cord']	0.776102535901	0.771665148456
#193481	['knotty' '#16796' '#13449' '#38125' '#146401']	0.869249894756	0.71487659069
#173521	['#41195' '#83861' 'light source' '#92897' '#316667']	0.876816378679	0.686045518807
#77515	['#191011' '#12993' 'insecure' '#47576' '#121209']	0.874115403801	0.764927491356
#28481	['hydrodynamics' '#38911' '#49091' 'senility' '#23934']	0.929303775354	0.696006934662
#97666	['#45681' '#151385' '#22437' 'written language' 'legionary']	0.747179138098	0.720878297403
#59828	['cuneiform' 'fine arts' '#164265' 'banquet' '#96152']	0.836755926199	0.731394669864
traveling	['pigeon' 'fine arts' 'leafy vegetable' '#8411' '#183044']	0.791325387109	0.709898130942
#20640	['hydric' 'telephone wire' '#153777' 'washing' 'organic waste']	0.826633160916	0.712661056301
