#61554	['#61554' 'anxiety' 'trauma' 'traumatic' 'depression']	0.456831606551	0.543470161243
#74905	['#74905' '#68019' 'hurry' 'distraught' 'biological mother']	0.400335559712	0.554163981208
deferment	['deferment' '#91591' 'leave of absence' '#137959' 'skip']	0.463875686641	0.612454886843
zing	['zing' 'rump' 'bathe' 'guppy' '#43882']	0.504354909842	0.561467835498
appetite	['appetite' '#34422' '#138143' 'domineer' 'schism']	0.453025171652	0.509414282715
radio beacon	['#13265' 'glutathione' 'reflector' '#316667' '#63046']	0.565244178309	0.53222899861
#149322	['#149322' '#23712' '#44433' '#23822' 'sexual drive']	0.510762258731	0.555553172371
#37298	['#37298' 'white bread' '#74972' '#147159' '#11974']	0.4666578665	0.538611040292
overlying	['#94552' 'sunlit' '#181441' 'calcium carbonate' 'jellyfish']	0.544048580548	0.504083326882
#37886	['#37886' 'salami' '#47612' 'sc.' 'sexual drive']	0.406131284215	0.559219382962
#143316	['#143316' 'glutathione' '#86114' '#92097' '#167170']	0.502379626078	0.556232739439
#21495	['#21495' 'tent' 'airbase' '#17545' 'shot']	0.446424911373	0.558276755367
#85292	['#85292' 'amorphous' 'determinist' '#186448' 'labia majora']	0.453415463742	0.585991413298
#324	['#324' '#159164' 'prostrate' 'tabu' 'celibacy']	0.505275766264	0.571130569906
agglomeration	['agglomeration' '#37237' '#143258' 'booming' 'multinational company']	0.405824993415	0.484663607717
#69825	['#69825' 'complain' 'reprisal' '#70017' 'dismiss']	0.441695214851	0.573675573754
vast	['vast' 'impossible' 'enormous' '#77477' 'confront']	0.533389335626	0.585879119228
#132357	['inspector general' '#132357' 'police commissioner' 'abuse of authority'
 'reorganize']	0.48222447628	0.540815431401
marry	['marry' '#76911' 'married' '#97359' '#4932']	0.357104345552	0.518266977823
#93561	['signed' '#93561' 'written agreement' '#187212' 'copy']	0.459911226296	0.587110950327
#193481	['#193481' 'patiently' '#74243' 'apologist' 'egocentric']	0.390946678028	0.52585319222
#173521	['#173521' 'nitric acid' '#63522' 'glutathione' 'pluton']	0.526509815978	0.55548095418
#77515	['#77515' '#82020' 'following' '#30612' '#30699']	0.434048070341	0.541920374924
#28481	['#28481' '#324484' '#79937' '#28545' 'biochemistry']	0.523015635156	0.562340949967
#97666	['#175537' '#97666' 'anthropological' '#98629' '#97665']	0.520000073384	0.539491475539
#59828	['#59828' 'symbiosis' 'incarnate' 'symbiotic' '#116077']	0.435906258313	0.534546629828
traveling	['traveling' 'webcam' '#89317' '#131642' '#178230']	0.532126722016	0.572162942168
#20640	['#20640' 'brandish' '#13354' '#16215' 'bayonet']	0.444238745814	0.495416220715
#17429	['#17429' 'jeep' '#16215' '#13189' 'brandish']	0.439245448046	0.494085281858
#59730	['#59730' 'xylene' 'inert gas' 'emulsion' 'ionic']	0.433488074798	0.476167036151
opaque	['opaque' '#84226' '#83664' '#27382' '#81429']	0.445594999306	0.51298764011
#119879	['#119879' '#78189' 'document' 'page' '#31097']	0.389064683104	0.574108597837
#85738	['#85738' '#13189' 'cord' '#26429' 'unreason']	0.41751298121	0.488399211635
#33603	['#33603' '#23626' 'nostrum' 'fallacy' 'westerner']	0.438418658855	0.507384071806
caffeine	['caffeine' '#63479' '#85516' 'aphid' '#94104']	0.413119188381	0.479184986757
#78602	['industrial process' '#78602' 'automotive' '#97781' '#199698']	0.492381296855	0.524755058668
#311424	['#311424' 'genetic information' '#176630' 'gene' 'bacteria']	0.433902741394	0.526043755761
supplies	['supplies' '#206' 'shortage' '#24725' '#150849']	0.440527426595	0.621722290092
national debt	['national debt' 'monetary base' '#58263' '#277152' 'kina']	0.45881719698	0.528180066853
#23296	['#23296' 'precision' '#23366' '#4099' 'prediction']	0.444468300137	0.564310571428
jet propulsion	['jet propulsion' '#48876' 'extragalactic' '#41234' '#13265']	0.415507465533	0.500833800069
#58510	['#58510' 'pendant' 'mink' 'potassium nitrate' 'excommunication']	0.432378758764	0.524800660562
major power	['major power' 'superpower' '#38549' 'hegemonic' 'rebellious']	0.383183375251	0.501047744543
#288788	['#288788' 'gym' '#159040' 'wardrobe' 'phone number']	0.440374154179	0.569798395187
exemption	['exemption' '#803' 'privilege' '#15967' '#210309']	0.430494774463	0.579001353572
noticeable	['noticeable' 'appreciable' '#62542' '#81468' '#172854']	0.380009691695	0.587029871362
repairman	['repairman' '#47000' 'automobile mechanic' 'bricklayer' '#202759']	0.433767032044	0.521899522209
guarantor	['guarantor' '#45379' 'trustee' 'prerogative' '#22515']	0.418592094194	0.571802404828
bot	['bot' '#59972' 'horseshoe' 'electric car' 'arc']	0.493328546178	0.58485862795
#171698	['#171698' 'distraught' 'beaten' 'make haste' 'stagflation']	0.481201479347	0.572110102596
adopting	['adopting' 'maltreatment' '#139029' '#34130' 'affirmative']	0.51131486062	0.651869349559
