#61554	['#61554' 'anxiety' 'trauma' 'depression' 'traumatic']	0.433444490344	0.540144555901
#74905	['#74905' '#69412' 'biological mother' 'hurry' '#186227']	0.390135059438	0.596573936209
deferment	['deferment' '#91591' 'skip' '#137959' '#4370']	0.384522328113	0.61431527114
zing	['zing' 'lymph node' '#26033' '#26413' '#43882']	0.453914678705	0.565929289904
appetite	['appetite' '#138143' '#93073' 'insatiable' '#34422']	0.370369083271	0.472499492718
radio beacon	['radio beacon' '#65948' '#19610' '#18093' '#19616']	0.513896661799	0.574064478065
#149322	['#149322' '#23712' 'imprudence' '#47423' 'inattention']	0.439111121651	0.552963795743
#37298	['#37298' '#70705' '#6865' '#131023' 'machine shop']	0.409029216833	0.568023087846
overlying	['#94552' 'overlying' '#64402' 'quartz' '#96490']	0.479452932035	0.483194879317
#37886	['#37886' '#2101' '#37076' 'salami' 'blacklist']	0.355857326687	0.573806531901
#143316	['#143316' '#41259' '#117152' 'folk medicine' '#127475']	0.390974789692	0.557719806158
#21495	['tent' '#21495' '#17545' 'airbase' '#39059']	0.431173778177	0.556970474026
#85292	['#85292' '#181520' 'pliable' 'surgical procedure' 'brain death']	0.385802794908	0.581878398789
#324	['#324' '#159164' '#1372' 'prostrate' 'beguile']	0.513905877706	0.587841231025
agglomeration	['agglomeration' '#37237' '#143258' 'primate' 'economic expansion']	0.400568327021	0.490716737727
#69825	['#69825' 'complain' 'reprisal' '#70017' 'contamination']	0.435022825452	0.568872698132
vast	['vast' 'impossible' '#77477' '#43587' 'enormous']	0.526203592774	0.603643054524
#132357	['inspector general' '#132357' '#46691' 'abuse of authority' 'reorganize']	0.427090880297	0.552660177502
marry	['marry' '#76911' 'married' '#4932' '#97359']	0.358422813471	0.528291928872
#93561	['signed' '#93561' '#187212' '#76562' 'writing']	0.450450659878	0.586247602439
#193481	['#193481' 'patiently' 'slip away' 'unremittingly' 'cynic']	0.363912589172	0.52538203856
#173521	['#173521' 'pluton' '#20823' 'oxidizer' 'firing mechanism']	0.444622814222	0.523313583182
#77515	['#77515' '#82020' 'important' 'include' '#90596']	0.421733869178	0.531634051361
#28481	['#28481' 'geophysics' 'geochemistry' 'organic chemistry' '#28442']	0.425300212474	0.539520967753
#97666	['#97666' 'anthropological' '#175537' '#98629' 'ethnological']	0.470264156823	0.542863283506
#59828	['#59828' 'symbiosis' 'amino acid' 'symbiotic' '#62836']	0.457863673438	0.54695270092
traveling	['traveling' 'beauty contest' '#189955' '#78631' 'club member']	0.435761556458	0.570817216303
#20640	['#20640' 'piercing' 'brandish' '#138118' '#26515']	0.409401818725	0.506121586101
#17429	['#17429' 'jeep' '#15164' '#134986' '#123607']	0.361553269494	0.486491650374
#59730	['#59730' '#197802' '#36589' 'inorganic compound' 'condenser']	0.369791688656	0.492682159859
opaque	['opaque' '#84226' '#83664' '#81429' 'insatiable']	0.439783734375	0.521724591588
#119879	['#119879' '#78189' 'document' 'page' '#31097']	0.382343195484	0.576632097021
#85738	['#85738' 'forearm' '#26429' 'cheekbone' '#149051']	0.396752344324	0.510226354186
#33603	['#33603' 'eye-opener' '#23626' 'tenor' 'fallacy']	0.461150300576	0.580553520717
caffeine	['caffeine' '#63341' 'chick' 'latex' 'gari']	0.423888727358	0.477305894617
#78602	['industrial process' '#78602' '#199698' 'automotive' 'methane']	0.499324016243	0.536899509262
#311424	['#311424' 'genetic information' 'gene' '#176630' 'bacteria']	0.397346468591	0.534104471931
supplies	['supplies' '#206' 'shortage' '#137478' 'recurrent']	0.446486025749	0.625985826237
national debt	['national debt' '#57805' '#277152' '#58263' 'rupee']	0.42219009044	0.532206203139
#23296	['precision' '#23296' 'prediction' '#4099' '#117295']	0.45453316642	0.562524988188
jet propulsion	['jet propulsion' '#48876' 'biosensor' 'peptide' '#206200']	0.364983089555	0.502683985406
#58510	['#58510' 'ord.' '#125503' '#305011' 'potassium nitrate']	0.424194679839	0.564108746161
major power	['major power' 'superpower' 'great power' '#136840' '#38549']	0.387221774993	0.525336898004
