#61554	['trauma' '#61691' 'strabismus' 'spinal cord' '#26291']	0.678590161666	0.512416523857
#74905	['flick' 'hockey' '#45549' 'yarmulke' 'guitarist']	0.603529099739	0.506934814352
deferment	['deferment' '#147915' 'replacing' 'demerit' 'ten days']	0.307146936733	0.452176971349
zing	['#24019' 'bead' '#72279' '#20064' 'bustling']	0.617311955745	0.445131901057
appetite	['#26981' 'porphyria' 'memory loss' 'degeneration' 'cortex']	0.548292809113	0.481233639866
radio beacon	['#19616' '#113510' 'magnetometer' 'remote control' '#19743']	0.500683027988	0.489461311203
#149322	['#97590' 'tumor' 'nephritis' 'acupuncture' '#60870']	0.535104367239	0.512365304718
#37298	['#37298' 'crochet' '#2228' '#35460' 'knitwear']	0.316877782779	0.425738688283
overlying	['#188781' '#15951' 'magmatic' 'leaching' 'weathering']	0.506997566339	0.487726943372
#37886	['#42222' '#34299' '#120030' '#78475' 'aroma']	0.79845844589	0.505925543056
#143316	['#143316' 'aroma' 'microcosm' 'tenderness' '#19529']	0.386412207676	0.48207064263
#21495	['#21495' 'tent' 'kitchen' '#17545' 'erect']	0.205867237704	0.381912611146
#85292	['#14136' '#79072' 'seemly' 'quadriplegic' 'bath']	0.78723860754	0.567591484288
#324	['#324' '#14295' '#17627' 'thicket' 'drape']	0.231139395063	0.37380087889
agglomeration	['agglomeration' '#143258' '#134451' 'beachfront' '#140801']	0.286030112186	0.410051614286
#69825	['slant' 'throw away' '#84823' '#24540' '#71812']	0.723468220818	0.587940516377
vast	['leading' 'even though' 'as one' 'undergo' '#59696']	0.671163582166	0.642928228888
#132357	['#47219' 'managing director' '#47226' 'chief executive officer' '#317302']	0.752398552257	0.683028513268
marry	['#97359' '#37342' 'married' '#4932' 'inheritance']	0.702781319484	0.549328258589
#93561	['employment contract' '#44376' '#29828' 'birth certificate' 'residency']	0.722165974373	0.647801610516
#193481	['soothe' '#73979' 'emotions' 'unreason' '#73964']	0.639450282528	0.574776010073
#173521	['#67410' '#173521' 'cylindrical' '#19893' '#63304']	0.464517449513	0.472764962853
#77515	['#27860' '#30612' 'public' 'respect' '#4052']	0.623071332208	0.580067014401
#28481	['neoplasia' '#60870' '#60869' 'tumor' '#61364']	0.660986661142	0.575945530708
#97666	['#98629' 'ethnographic' '#61390' 'haematological' '#276227']	0.841273408419	0.57978124285
#59828	['neuronal' 'porphyria' 'haematological' 'estrogen' '#26059']	0.814382993225	0.593079065423
traveling	['traveling' '#120030' '#14621' 'hiking' 'spectacles']	0.247219034488	0.35632517975
#20640	['#20640' '#72351' '#19893' 'razor blade' '#22459']	0.46096711144	0.469479362152
#17429	['windshield' '#17429' 'knock down' '#72211' '#16870']	0.454531981786	0.456013346009
#59730	['refractive index' '#59730' 'antimatter' '#58442' 'dyke']	0.473983695185	0.49229034417
opaque	['discreet' 'elegant' 'ticker' '#38080' 'infelicitous']	0.752059625371	0.623307229004
#119879	['#31097' '#119879' '#38593' 'thematic' 'supplement']	0.586633705821	0.593776129751
#85738	['#26442' '#133937' 'knee' 'skull' 'bent']	0.615319967283	0.558047581661
#33603	['#33603' 'eye-opener' 'telling' '#39579' 'field of vision']	0.389788434813	0.476970846952
caffeine	['acetone' 'haematological' '#62833' '#63341' 'antioxidant']	0.463957810466	0.426115826897
#78602	['industrial process' 'alternative fuel' '#287775' '#63739' 'metallurgic']	0.815773144362	0.460170685843
#311424	['#311424' '#26054' 'gene' '#87877' 'psychophysiological']	0.321357569255	0.476627901595
supplies	['sell' 'undergo' '#81992' '#75877' 'termination']	0.694142167069	0.637018268344
national debt	['disinvestment' 'equity market' 'slack' '#30059' 'crunch']	0.552725863807	0.511125920524
#23296	['#23296' 'precision' '#34558' 'weigh' '#68721']	0.276048601416	0.468286090142
jet propulsion	['radio astronomy' '#28507' '#57972' 'scintillation' '#48876']	0.555359197281	0.548067110184
#58510	['display case' 'polis' '#31332' 'barred' '#20323']	0.748641892773	0.487637316235
major power	['#34433' '#81764' 'amazing' 'superpower' '#31531']	0.586985184542	0.576472611729
#288788	['#25139' 'humour' '#32703' 'choreographer' '#288788']	0.614410453185	0.596379419652
exemption	['#191147' '#66631' '#67604' 'undergo' 'suspension']	0.884404759191	0.604994530921
noticeable	['noticeable' 'perceptible' 'spectacular' '#91212' '#192659']	0.318846035383	0.555932904939
repairman	['#171277' 'woodwork' '#22423' 'bricklayer' '#16837']	0.566947903207	0.396444546254
guarantor	['negotiable' 'lender' '#84510' '#140751' 'founder']	0.83391253836	0.596113324053
bot	['boutique' '#95602' 'flavour' 'package tour' '#121681']	0.724026047525	0.50783237277
#171698	['envy' 'wealthy person' 'natural endowment' '#52817' 'opulence']	0.564332796386	0.548350125134
adopting	['#143079' 'adoptive parent' '#76673' 'defining' 'homelessness']	0.707443154288	0.599112812193
gravimetric	['#113510' '#58442' '#19616' 'altimetry' 'radiometry']	0.429913857253	0.407932132938
countervail	['countervail' '#64186' 'knitwear' 'seemly' '#99103']	0.304737201823	0.453561887913
criticise	['#15782' 'polite' '#73587' '#27004' 'popular culture']	0.58161575236	0.533991289139
#71213	['#37623' '#71213' '#87610' 'mystery' '#32898']	0.614981071245	0.613283183468
recording machine	['recording machine' '#14678' 'mod' 'cloth' '#13746']	0.377358170706	0.495513565981
#60627	['#60627' 'anaesthesia' 'tumor' '#187106' 'uterus']	0.396101749385	0.417921183944
#79306	['plywood' 'lacquer' '#64273' '#19250' 'moulding']	0.558870148655	0.524175845149
causal	['causal' '#83142' '#59544' '#22749' '#24832']	0.347694472381	0.460974541557
tax avoidance	['indulge' 'imitation' '#90959' '#4156' 'collusive']	0.67284609367	0.577010240841
hotel manager	['hotel manager' 'barber' '#71004' '#43861' '#20050']	0.292975023636	0.38880457116
remaking	['#48618' '#166932' 'joking' '#169108' '#42222']	0.65450932797	0.519757239208
#63037	['#63037' 'platinum' 'palladium' '#24039' 'brass']	0.33987582035	0.45012809391
illegal	['prosecution' '#42852' 'difficulty' 'nationality' 'great quantity']	0.71194704675	0.642665114806
petroleum	['petroleum' '#64471' '#76315' '#64497' '#302969']	0.325573328153	0.474779549061
merchant marine	['raft' 'bike' '#16901' 'seaman' '#20370']	0.570063108983	0.55770847349
irritate	['olfactory' 'neoplastic' '#96869' 'tumor' '#97815']	0.583724761563	0.500427951044
#1716	['#38549' '#1717' 'neocolonialism' 'hegemony' 'egoism']	0.718330373792	0.618096183355
background knowledge	['psychophysiological' '#92232' 'epistemological' '#62595'
 'background knowledge']	0.647509651605	0.640785207877
#48618	['#48618' 'joyful' '#166932' '#31600' '#62197']	0.338157858524	0.420717415911
#140959	['vinyl' '#62798' '#136313' '#13249' 'socket']	0.649482583516	0.475286347441
pension benefit	['annuity' 'old-age pension' 'pension scheme' 'insured person' '#27901']	0.835397320579	0.496583173849
iodide	['antioxidant' '#63341' 'haematological' 'steroid' 'pyridine']	0.66702020756	0.448444289359
#312556	['#312556' 'utopian' 'incantation' '#82903' 'dreary']	0.279605727008	0.440931421239
one-sided	['#93643' 'simplistic' 'illogical' 'cynical' 'utterly']	0.779320459346	0.423573103491
temporary employee	['#171986' 'blue-collar' '#267045' '#189068' '#82797']	0.700547560046	0.431565014444
#317649	['#305341' 'innovational' 'school text' '#32797' '#79548']	0.818324322416	0.602973976784
self-analysis	['self-analysis' 'creativeness' '#14483' 'utopianism' 'sunshine']	0.231039249036	0.337000023822
overrun	['inflated' 'hotel room' '#17193' '#39666' '#86625']	0.854862133176	0.532653608349
#41515	['#39481' 'tropical forest' '#316797' 'mountain system' 'dune']	0.604981796682	0.574442422361
bald eagle	['#78247' '#11445' '#36209' '#9259' 'fulmar']	0.720500647023	0.379533350718
#186070	['guarded' 'seemly' '#134553' 'stockyard' 'dorm']	0.680510032904	0.501523003103
take-off	['#1208' 'jinx' '#280811' '#24019' '#26830']	0.762396036623	0.524965091662
accomplishment	['imply' 'sometimes' 'oblige' '#68562' 'in addition']	0.78835804908	0.548467834666
#47560	['appeals court' '#47560' 'district attorney' '#47451' '#825']	0.652776272079	0.65400165192
offended	['absolution' '#119520' 'genetic marker' 'bald' '#5145']	0.720436590129	0.515944600872
video disc	['theatrical production' '#14621' '#131642' '#135845' '#19529']	0.645166431466	0.546602772534
mechanic	['mechanic' 'bricklayer' '#171277' 'automobile mechanic' '#44882']	0.302333393454	0.366627643817
#83362	['#83362' 'dark' 'dismal' 'grim' '#60264']	0.215477175029	0.355324128019
conformity	['#43605' '#38593' '#82090' 'systematic' 'summit']	1.02619551319	0.597675107527
dressmaker	['seamstress' '#45407' 'cosmetology' 'woodworking' '#186351']	0.629910316845	0.370230825067
vermiculite	['quartz' 'hydroxide' '#64733' '#64358' 'hydrogen chloride']	0.86439441764	0.562143567862
indulgence	['self-congratulation' 'circumspection' '#151189' 'apathy' '#173221']	0.824876622617	0.502461681267
peaceful coexistence	['#60341' 'coexistence' '#22930' 'in harmony' '#192343']	0.774755006972	0.518867276754
#46699	['politician' 'diplomat' '#46458' 'manufacturer' '#70017']	0.680476495984	0.58618891346
#46436	['#91130' 'widow' 'quadriplegic' 'one-parent' '#89649']	0.728576909311	0.586122512392
multi-user	['#19529' '#995' 'engine room' 'household appliance' '#21851']	0.714415233635	0.534198079326
#94305	['#94305' 'soporific' '#44824' '#170729' 'imitation']	0.278846138603	0.423431087674
definite time	['definite time' '#123924' '#24320' 'porch' '#67468']	0.241240491605	0.366202963084
news agency	['#38524' '#30721' '#126143' '#30559' 'star']	0.813171639799	0.63131045949
winter	['#65755' 'winter' '#65753' 'season' '#65750']	0.323159546189	0.384709824775
#30507	['give thanks' '#144064' '#99727' 'orator' '#66155']	0.577476373637	0.558045012791
scarring	['tumor' '#97590' 'respiratory organ' 'kidney disease' 'cyst']	0.767977288007	0.448896995355
international community	['territory' '#57639' '#194658' 'international community' 'carry out']	0.612089472391	0.608552855194
dismissed	['dismissed' 'pension off' '#94966' 'pleb' 'unsure']	0.297549172975	0.503808674721
#81992	['#76513' 'as one' 'leading' '#25077' '#4531']	0.598095812669	0.565858926286
#95546	['select' '#95546' 'render' '#69089' 'selection']	0.564445983	0.571434253691
full board	['full board' 'half board' '#194245' 'haircut' 'pram']	0.207016902167	0.34742877344
#178808	['divisionism' 'abridge' '#885' 'self-styled' 'parliamentary monarchy']	0.656161739735	0.637244012489
sprinkle	['#13249' '#97590' 'respiratory organ' '#97815' '#182901']	0.672405870332	0.551062725238
ladder	['grille' 'bridge deck' '#17129' '#19111' '#72211']	0.684694790391	0.583534414052
philosophy	['philosophy' '#27373' 'thinking' 'viewpoint' 'paradigm']	0.238102556728	0.444526164316
freedom of assembly	['freedom of speech' '#199529' '#317673' 'right to information' 'creed']	0.939797328083	0.603536329522
#37102	['#37102' 'soft drink' '#123089' 'juice' 'perfume']	0.17876871965	0.239124710898
#73905	['#73905' 'afflict' '#87727' 'come to terms' 'calamity']	0.354854807774	0.46799452532
federal state	['unitary state' '#85281' 'liberality' '#326871' '#198090']	0.546934919128	0.528561765778
ethnic	['great' 'religious' '#77929' 'regard' 'concept']	0.696211897159	0.606304323446
#81290	['#81290' 'relational' 'intrinsic value' 'archetype' '#81776']	0.234663389724	0.337472882742
pro se	['flight attendant' '#21640' 'sensuality' 'psychopathological' '#82244']	0.716386192633	0.657734415801
supersonic	['supersonic' '#17109' 'starboard' '#82306' 'sling']	0.416358692037	0.492156587334
#124749	['#124749' 'first-born' '#169010' 'goddess' 'genealogy']	0.337219724161	0.444564538878
toughening	['toughening' 'l\xc3\xa8se majest\xc3\xa9' '#1351' '#159127' 'spout']	0.309235239149	0.475535947558
manganese	['nickel' '#62993' '#63049' 'zinc' '#62956']	0.553012502092	0.496509802883
question mark	['#39579' 'tenderness' '#49081' 'bald' '#72757']	0.675784353782	0.467678927843
#31121	['retrocession' '#69116' 'demarcate' '#76976' '#45854']	0.708791048648	0.652923138723
#157436	['#60317' 'unitary state' 'federalism' '#326871' '#180035']	0.594351360889	0.574655947288
astronomical	['#28493' 'astronomical telescope' 'radio astronomy' 'sky' '#19616']	0.731378750778	0.53400513082
ensnare	['loiter' 'blond' 'dupe' 'crucify' 'deity']	0.691091985755	0.595788618291
#37652	['#98643' 'genealogy' 'incantation' 'duo' '#72279']	0.729470794583	0.600655280695
#119246	['#2228' '#24039' '#57579' '#13249' 'shaft']	0.637779664577	0.509026972752
#98747	['#98747' 'metallurgical' 'metallurgic' '#62798' '#189675']	0.224159927471	0.321647653328
#323809	['#323809' 'hippy' 'spectacles' 'apprehended violence order' '#90749']	0.361698043122	0.466877141129
lf	['meningoencephalitis' '#225161' '#25976' 'neuropathy' '#127383']	0.673059079671	0.491502281478
#23676	['#23676' 'voraciousness' 'voracity' '#42222' '#82903']	0.302713496294	0.426740514827
destroyer	['bent' 'landing gear' '#74544' 'propeller' 'furious']	0.63331710519	0.570317863204
personal	['eradication' 'series' 'racism' 'actual' '#33732']	0.661112894568	0.640649725804
#17219	['#17219' 'duct' '#20035' 'winch' '#14739']	0.457820024199	0.502347565377
poetic	['poetic' '#89281' '#23596' '#3803' '#62197']	0.26266575108	0.362100430323
writing	['#28694' '#94222' 'pardon' 'definitive' 'finish']	0.735415268624	0.656169813761
#87648	['#42222' '#82903' '#166932' 'ignominious' '#62197']	0.675265747078	0.50831720878
dedicate	['celebration' 'dedicate' 'xii' '#23065' 'exhibition']	0.643334386517	0.641771262118
mod.	['#52367' 'mod.' '#19893' 'frequency modulation' '#18733']	0.484940104933	0.490635023159
#43209	['#43209' '#174175' '#43333' '#44186' 'sociolinguistic']	0.273293723822	0.399162467267
#85332	['#145910' 'microcosm' 'incantation' '#12779' '#72279']	0.652719040068	0.594112931529
generously	['lazy' 'banal' '#48414' 'historicity' '#172888']	0.802079274771	0.604589909805
television viewer	['television viewer' '#199840' '#268438' 'spectacle' 'poetic']	0.251366318345	0.365806640216
#43203	['#43212' 'descendant' '#82685' '#41499' 'gypsy']	0.730607341202	0.534122824942
#28230	['#28230' 'mathematics' 'tertiary education' '#156109' '#91795']	0.27964358761	0.417965385841
#77911	['#77911' '#23387' 'confuse' 'in the long run' 'ambiguity']	0.220229158572	0.476842999208
ambition	['ambition' '#122528' '#130057' '#73250' '#69859']	0.271911311594	0.490474681667
interrupt	['interrupt' 'interruption' '#4370' '#115933' 'prolong']	0.327856030466	0.506682977801
#119149	['#293841' '#64319' 'molecular weight' 'phenol' '#119149']	0.455380423031	0.449869146198
#28389	['tumor' 'cerebral' 'multiple sclerosis' 'cystic fibrosis' '#61390']	0.457646874846	0.392993643232
#38512	['#70017' '#73111' 'engineer' '#70759' '#38512']	0.669776800937	0.656056891973
#139244	['#65991' '#135845' '#31317' 'amusing' 'acrobatics']	0.678702504739	0.530513804239
#4009	['#13899' 'nab' '#19043' '#20519' '#14171']	0.527971101906	0.454995734271
nitric acid	['nitric acid' '#63522' '#98778' '#64724' 'calcination']	0.444480676039	0.469154997189
#67745	['lava flow' '#49090' '#49050' 'geomagnetic' '#179357']	0.711162765587	0.659921722285
#172542	['#82903' '#18636' 'mystery' 'doorstep' '#166932']	0.611942258293	0.552299791254
#60344	['imply' 'patient' 'qualified' 'adverse' '#86701']	0.614773548999	0.522803641043
psychiatric hospital	['psychiatric hospital' 'mental hospital' 'chronic patient'
 'mental institution' 'general hospital']	0.295146302498	0.378909060956
pantry	['#18838' '#82061' '#919' 'tasting' '#35343']	0.653823252332	0.393654284178
federal territory	['#43345' 'supplementary benefit' '#326944' 'calendar month' 'abstracted']	0.665925501795	0.605572745726
#164956	['biomaterial' '#164956' '#919' 'multiple sclerosis' '#96869']	0.56879832694	0.589997298903
disinterestedness	['recoil' '#33929' '#14375' 'slur' 'loud noise']	0.681571207506	0.578253054284
whip	['whipping' '#13301' '#35976' '#14601' 'undergarment']	0.73458343813	0.468477945934
#65911	['#69312' 'meanwhile' '#192103' 'hopeful' '#84310']	0.882797365972	0.610952693368
#32881	['#45389' '#128094' '#32609' 'graphic art' '#31160']	0.484275498046	0.46288897598
#132689	['#132689' '#24039' '#57579' 'palladium' '#63081']	0.555612056024	0.566418604121
#31092	['#30348' 'manufacturing process' '#134211' 'come through' '#307314']	0.845669936887	0.624751016606
copepod	['#61390' 'sp.' 'sarcoma' 'tumor' 'lymphoma']	0.431664098901	0.392379121755
