#61554	['#61988' '#27363' 'dementia' '#62692' 'muscular']	0.510927989706	0.50098219062
#74905	['#161826' 'laughter' 'hammer' 'incense' '#38163']	0.426315279195	0.239921197108
deferment	['deferment' '#4887' 'deferral' '#147915' '#4370']	0.211708202428	0.408039103614
zing	['zing' '#3344' 'hammer' '#38163' 'tamer']	0.279222919949	0.287542595143
appetite	['#26924' 'suck' '#62686' '#1493' '#138143']	0.317817887584	0.250998763647
radio beacon	['#19616' 'radiometer' 'transportable' '#113510' 'remote control']	0.300216121389	0.280535469453
#149322	['#84797' 'noisy' '#61808' '#90286' '#62686']	0.348829585096	0.32449566706
#37298	['#37298' 'lamb' 'butcher' '#22426' 'titleholder']	0.196143179846	0.310912131213
overlying	['quartz' 'calcareous' '#178188' 'quenching' '#62833']	0.524008187187	0.370948648921
#37886	['#310950' '#46971' 'ruble' '#223019' 'market capitalization']	0.750400263525	0.510712698676
#143316	['#143316' 'archetype' '#48770' '#310962' '#38736']	0.251879283896	0.388279625381
#21495	['#21495' 'tent' '#17545' 'kitchen' 'prefabricated']	0.171527518563	0.345810471252
#85292	['coffee tree' '#49760' '#36004' 'grocer' 'fresh fish']	0.572531619217	0.360463435342
#324	['#324' '#38080' '#1450' '#79323' 'dinosaur']	0.18265795853	0.323848820943
agglomeration	['agglomeration' '#143258' '#97100' '#42528' 'suburban area']	0.159304369004	0.318833819192
#69825	['#69825' '#186220' 'complain' '#89021' '#44865']	0.432698747535	0.465467897557
vast	['even though' 'vast' 'happen' 'for instance' 'though']	0.490530764806	0.481138348392
#132357	['inspector general' '#132357' '#46691' '#202312' '#287607']	0.498500158402	0.52868633794
marry	['married' '#37342' '#97359' '#89640' 'widow']	0.698082292575	0.537483095165
#93561	['arrogation' 'acquiesce' '#33149' '#207299' '#132492']	0.544369801402	0.507573965904
#193481	['#73979' '#161826' 'laughter' '#74335' 'stumble']	0.391145544955	0.250179882556
#173521	['#19628' 'cylindrical' '#92897' '#173521' 'carbon steel']	0.289144242562	0.28492600499
#77515	['#77515' '#93023' 'where' 'be' 'include']	0.331280016278	0.367392625774
#28481	['structural geology' '#28398' 'immunology' '#28481' 'pharmacology']	0.388600333235	0.384508343041
#97666	['postmodern' '#43371' 'trumpet' '#14988' '#70145']	0.566703124809	0.364381181776
#59828	['#27164' 'living thing' 'microbe' '#20229' 'nihilism']	0.61778187923	0.482343111826
traveling	['traveling' '#90156' '#120030' 'parlour' '#14621']	0.179822023314	0.289472339431
#20640	['#20640' '#92897' '#18357' 'cylindrical' 'jackhammer']	0.201263106975	0.252945712879
#17429	['#17429' 'bazooka' '#16870' '#13431' 'knock down']	0.242841156157	0.309397309786
#59730	['quartz' 'silica' 'inorganic compound' 'condenser' 'calcareous']	0.306021618719	0.282001186534
opaque	['chicanery' 'insinuate' '#69912' 'calumniate' '#24994']	0.550208062617	0.467424585931
#119879	['#119879' 'circulate' 'supplement' '#189829' 'cop']	0.403517975371	0.444399035587
#85738	['twist' '#85738' '#74289' 'elbow' '#25517']	0.297670143783	0.31064564056
#33603	['#33603' 'eye-opener' '#32994' 'nonsense' 'facile']	0.344975876265	0.398727683266
caffeine	['quartz' '#65134' 'sodium hydroxide' 'acetone' 'thionyl chloride']	0.30797919443	0.298307062925
#78602	['industrial process' '#63794' 'methane' '#64430' '#96783']	0.642436843949	0.484047790648
#311424	['#311424' '#26054' '#97877' 'phenotypic' '#61074']	0.252203821302	0.417302232288
supplies	['supplies' 'computer' '#14865' 'sell' 'electricity']	0.507502607381	0.5384229319
national debt	['vanilla' 'equity market' 'kwacha' 'raisin' 'volatile oil']	0.36089580236	0.282237251946
#23296	['#23296' 'precision' 'weigh' '#30940' '#127019']	0.166992395387	0.366171348961
jet propulsion	['spectrometer' 'radiometry' '#18093' 'radio astronomy' 'seismology']	0.298167233806	0.252554472447
#58510	['#58510' 'jam' '#17984' '#324533' 'handwritten']	0.510853084939	0.529418076741
major power	['major power' 'irreconcilable' '#24994' '#86971' 'undemocratic']	0.437329258322	0.460394757357
#288788	['violin' 'board game' '#44279' '#133845' '#280729']	0.436592275702	0.272053466509
exemption	['credibility' '#803' '#23196' 'pending' 'expedite']	0.598646389649	0.577795896519
noticeable	['noticeable' 'infant mortality rate' 'fertility rate' 'infant mortality'
 'death rate']	0.236301524715	0.485838427188
repairman	['trolley' 'repairman' 'vacuum cleaner' '#15495' '#15807']	0.298141058741	0.296010601356
guarantor	['guarantor' 'enunciate' '#196327' 'reciprocity' 'national interest']	0.416601270953	0.503065497413
bot	['#223019' 'liquefied natural gas' '#1640' '#19852' 'grocer']	0.458443058213	0.403670104165
#171698	['liken' 'trumpet' '#45952' 'gnaw' '#72272']	0.374533667596	0.299698262513
adopting	['legitimize' 'adopting' 'enunciate' '#29218' '#143079']	0.566993782792	0.582081739522
gravimetric	['gravimetric' '#5742' 'altimetry' '#89573' '#179383']	0.204981152857	0.211541151137
countervail	['countervail' 'profligate' 'orange juice' '#94104' 'brand-name']	0.240919735149	0.416674022983
criticise	['#15782' '#2079' 'humour' '#45609' 'dance floor']	0.395751271132	0.274175594398
#71213	['dull' '#161826' '#15782' 'humour' '#71213']	0.271352564832	0.264802749501
recording machine	['#123181' 'facsimile machine' '#38931' 'ink cartridge' 'telex machine']	0.603742254165	0.4777051811
#60627	['anaesthesia' '#60627' 'anaesthetic' '#2708' '#97504']	0.197082484484	0.20662982863
#79306	['non-combustible' '#156153' '#15703' '#145667' '#83905']	0.303136757808	0.293509338634
causal	['causal' '#83142' 'infer' '#22749' '#62325']	0.170689281972	0.345182562565
tax avoidance	['tax avoidance' '#4423' 'tax haven' '#178172' '#135976']	0.394223128118	0.408421191245
hotel manager	['hotel manager' 'waiter' 'barber' '#46557' '#45237']	0.162158986833	0.27170533908
remaking	['trumpet' '#14988' 'liken' 'heady' 'horde']	0.384780420772	0.285299401792
#63037	['#63037' 'platinum' 'alloy' 'palladium' 'aluminum']	0.283793888668	0.391091576671
illegal	['illegal' 'corruption' '#77305' 'fight' 'terrorist']	0.42843749791	0.456568782889
petroleum	['petroleum' '#64471' '#76315' 'imports' '#64497']	0.165788123179	0.35982490163
merchant marine	['merchant marine' '#162620' '#75494' 'merchant navy' '#159966']	0.449058508756	0.542892134689
irritate	['irritate' 'inflamed' '#27201' '#82858' '#148285']	0.263244241272	0.291352582166
