#61554	['trauma' 'counseling' '#87727' '#60807' 'mental illness']	0.688970888395	0.524116581142
#74905	['flick' 'pat' 'dorsal' 'hockey' '#2011']	0.678055950182	0.56783696003
deferment	['deferment' '#147915' 'replacing' '#4356' 'demerit']	0.245748355469	0.440286599578
zing	['#24019' 'mama' 'bead' '#20064' '#188554']	0.640932341863	0.479895731801
appetite	['degeneration' '#26981' '#60863' 'memory loss' 'porphyria']	0.55647249569	0.503270800054
radio beacon	['#113510' 'radio beacon' 'streamer' 'magnetometer' '#19743']	0.500870163326	0.503375247275
#149322	['#149322' 'pharmacokinetics' 'leftovers' '#184197' 'acupuncture']	0.534254168142	0.563768380034
#37298	['#37298' 'sunglasses' '#35460' 'ornaments' '#22426']	0.324897626266	0.46019388547
overlying	['oceanic crust' 'weathering' 'compaction' '#1440' '#15951']	0.489852358067	0.46326666023
#37886	['#142591' 'limited liability company' 'absorbing' 'high street' '#86249']	0.822159614066	0.533289185852
#143316	['#143316' '#119149' 'ethane' '#63937' 'necrosis']	0.393574109532	0.539298906199
#21495	['#21495' 'tent' 'erect' 'kitchen' '#17545']	0.173140147914	0.361005286473
#85292	['unmerited' '#159877' 'work day' '#87588' 'survivorship pension']	0.872900236059	0.617440286764
#324	['#324' '#17627' 'plaster' 'installing' 'elastic']	0.210785240592	0.411533361163
agglomeration	['agglomeration' '#143258' 'suburban area' '#97100' 'industrial park']	0.238329593002	0.396654773147
#69825	['slant' '#24540' 'throw away' '#69825' '#77013']	0.654490993184	0.650948294187
vast	['vast' 'even though' 'huge' '#85132' 'plantation']	0.642824079789	0.676397818915
#132357	['inspector general' '#66357' '#132357' '#47226' '#4568']	0.704010909381	0.701405347132
marry	['married' '#37342' '#97359' '#89640' '#4932']	0.67227503792	0.538819965853
#93561	['#142425' '#166057' '#68710' 'residency' '#29828']	0.737193149366	0.655269681012
#193481	['persevere' 'soothe' '#73979' 'camaraderie' '#193481']	0.65784463216	0.645831743597
#173521	['#173521' '#16351' 'clog' '#19893' '#67410']	0.546141970694	0.570815587768
#77515	['#77515' '#68722' '#70358' 'base' 'one']	0.49120498366	0.550630280381
#28481	['physics' 'natural science' '#28229' 'orthodontics' '#60870']	0.676445644603	0.612282572358
#97666	['#98629' 'ethnographic' 'quintessence' '#39199' 'priesthood']	0.86620671271	0.598483902081
#59828	['flourishing' 'potency' 'nitrogen fixation' 'ataxia' '#58121']	0.74502229194	0.655185836738
traveling	['traveling' '#90156' '#14621' '#120030' 'stow away']	0.219703094262	0.390217880079
#20640	['razor blade' '#20640' 'rake' '#133972' '#94342']	0.457514094535	0.464733731764
#17429	['#72211' 'knock down' '#19043' '#15515' '#16870']	0.460115392776	0.436902432713
#59730	['refractive index' 'dyke' 'antimatter' 'sluice' '#49047']	0.538786244922	0.466079557668
opaque	['discreet' '#91312' 'intricate' 'infelicitous' 'loose']	0.782600840351	0.632496611639
#119879	['#119879' '#31097' 'cop' 'dignity' 'circulate']	0.523200197144	0.628032669153
#85738	['#26442' '#133937' '#71678' '#26715' 'skull']	0.655372482431	0.569795743274
#33603	['#33603' 'eye-opener' 'multifarious' 'telling' 'field of vision']	0.326263626279	0.491215183326
caffeine	['sulphuric acid' '#63087' '#63341' '#65062' 'acetone']	0.469293257336	0.417640929919
#78602	['industrial process' '#63739' 'alternative fuel' '#96783' 'alkali']	0.767949222232	0.437677676633
#311424	['#311424' '#26054' 'gene' '#87877' '#26932']	0.29314353391	0.477956141608
