racial segregation	segregación racial	3
foreign currency	moneda extranjera	3
end result	resultado	0
human shield	escudo	0
dynasty	dinastía	3
mirage	espejismo	3
undersecretary	vicesecretario	0
self-reliant	árbitro	0
disability	invalidez	0
contravention	contravención	3
obligor	obligado	0
pneumatic tyre	neumático	0
data entry	introducción de datos	3
sinking	hundimiento	3
co-operation	cooperación	0
get better	mejorar	0
dispense	atribuir	0
stipulate	estipular	3
smack	cachete	0
chapel	capilla	3
objectivity	objetividad	3
prize	galardón	3
progression	avance	0
stun	aturdir	0
anglophone	angloparlante	3
indices	índice	3
start up	activar	0
methane	metano	3
ornamental	planta ornamental	3
bimonthly	bimestral	2
consistent	consiguiente	0
advance information	avance informativo	0
approximation	tanteo	0
just about	cosa de	0
for good	para siempre	0
home economics	economía doméstica	3
command post	cuartel general	0
military campaign	campaña bélica	0
wreck	accidente	0
money supply	masa monetaria	3
specification	focalización	0
fossil	fósil	3
carpet	alfombra	3
governorship	gobierno	0
herb	hierba aromática	0
pursuit	acechanza	0
path	trayecto	0
dry	secar	3
antisemitic	antisemita	3
tranquillizer	calmante	2
changed	cambiado	0
perinatal	perinatal	3
stressed	estancado	0
symmetrical	simétrico	3
aka	alias	0
high commissioner	alto comisario	0
topography	topografía	3
cocaine	cocaína	3
calm	sosegar	0
m3	kl	0
strike	lock-out	0
warn	avisar	2
public building	edificio público	3
adult	adulto	3
inhabited	habitado	3
finance minister	ministro de finanzas	3
shoot	rebrote	0
setup	aparato	0
cal.	calibre	1
transferable	transportable	0
akin	análogo	0
centralization	centralización	3
saturday	sabbat	3
wane	prescribir	0
household	familia	0
preserving	salvaguarda	3
absolute	dirimente	0
stride	paso	0
agony	pena	0
damage	daño	3
amazing	sorprendente	0
answer	contesta	0
widespread	divulgado	0
construe	interpretar	3
description	planteamiento	0
unfitness	incapacidad	0
hallucinogen	alucinógeno	3
wrong	afrentar	0
disassembly	desmontaje	3
cosmonaut	cosmonauta	3
reform program	plan de reformas	0
headquarters	comandancia	1
fungi	hongo	3
upside	alto	0
correlation	interrelación	0
order	ordenación	0
determinate	definitivo	0
fetus	engendro	0
feedback	realimentación	0
deck	adornar	0
telecom	telecomunicación	0
hectare	hectárea	3
innovative	innovador	3
misconduct	culpa	0
strangle	estrangular	3
marginalization	exclusión social	3
appeasement	política de apaciguamiento	2
adaption	adaptación	0
decile	decilo	3
bottled	embotellado	3
step down	dimitir	2
break	quebrantamiento	0
band	conjunto musical	0
chemical substance	sustancia química	3
repaint	repintar	3
reasonably	razonadamente	0
reasonable	razonable	3
telescope	anteojo	0
autonomous district	distrito autónomo	3
substantially	substancialmente	0
allay	paliar	0
typology	tipología	3
sexually transmitted disease	enfermedad venérea	3
network	red	3
crucial	determinante	3
content	pagado	0
reader	lector	3
exaction	exacción	3
bank transfer	acreditación	0
masterpiece	obra maestra	3
wanted	buscado	3
refugee	refugiado	3
domesticate	domesticar	1
r.	radio	0
primary	primario	3
diesel fuel	gasóleo	3
enumerate	enumerar	3
sober	sobrio	3
comic	cómico	2
