#165550	#68727	0
#138796	#209799	0
#29006	#118306	0
#184785	#221850	0
defence mechanism	mecanismo de defensa	0
drug trafficking	narcotráfico	0
alien	extraterrestre	0
#34781	#135502	0
perverted	distorsionado	0
query	interrogante	0
integrity	integridad moral	0
aggression	asalto	0
#26507	#28249	0
ballet	ballet	1
archdiocese	arquidiócesis	0
#15522	#20108	0
#38566	#202528	0
#317476	#221337	2
#20385	#7335	0
#95357	#265196	0
#18198	#74049	0
#17460	#208555	0
#5156	#47815	0
#58738	#93636	0
brown	marrón	0
appointment	cita	0
computer programmer	programador	0
feticide	feticidio	0
#72792	#1443	0
amplifier	amplificador	0
#128455	#83475	0
#110595	#101966	0
fluorescent light	lámpara fluorescente	0
reordering	reestructuración	0
surprise	estupor	0
sparkling wine	espumoso	0
bring down	enrarecer	0
condition	condiciones	4
expert system	sistema experto	0
t.	tara	0
item	elemento	5
#190749	#99853	0
indemnity	indemnización	4
#116065	#18679	0
triumph	poder	0
#15225	#36396	0
concise	cortado	0
#48960	#248054	0
pubic	púbico	0
#69461	#78052	0
#68360	#88659	0
#324487	#217453	0
rapist	violador	0
#86554	#216936	0
#95210	#50332	0
royalist	monárquico	0
#173795	#58664	0
mammography	mamografía	0
#27949	#97718	0
#82685	#76248	0
#93143	#220291	0
committal for trial	aplazamiento del juicio	0
wanton	ligero	0
paraffin	parafina	0
aftermath	repercusión	0
engage	extremar	0
expressly	ex profeso	0
#89323	#49026	0
#25966	#63549	0
#20035	#115973	0
work week	semana laboral	2
acquittal	sentencia absolutoria	0
#161560	#106120	0
binocular microscope	microscopio binocular	0
climber	alpinista	0
owed	devengado	0
straw	paja	4
paragon	ideal	0
exterritorial	extraterritorial	0
fortuitous event	azar	0
#37791	#28843	0
memoranda	memorándum	0
#87523	#3819	0
hospital care	hospitalización	1
fast-food	comida rápida	0
#57701	#319961	0
#32021	#16865	0
antennae	antena	0
#29191	#124297	0
domination	hegemonía	0
#95145	#64250	0
uncontroversial	indiscutido	0
#194433	#206253	0
pretend	aparentar	0
police captain	comandante de la policía	0
progressivity	progresividad	0
#67705	#2943	0
#155270	#34613	0
#73754	#39913	0
#97687	#80722	0
synchronized	sincronizado	0
#126864	#234648	0
rejuvenated	rejuvenecido	0
depiction	delineación	0
#97815	#81979	0
chin	barbilla	0
energy industry	sector energético	5
#29990	#12679	0
#83226	#27987	0
absolute	dirimente	0
bad faith	mala fe	2
#180739	#220597	0
day-by-day	diario	0
ledger	libro mayor	5
#155053	#3660	0
bounce back	recuperar	0
#212786	#199773	0
#77641	#138025	0
contact lens	lente de contacto	0
utilise	valer	0
derived	derivado	0
hazard	sino	0
absconder	prófugo	0
article of faith	artículo de fe	0
parallel	en paralelo	0
#87368	#204725	0
satellite link	conexión satelital	0
#159283	#127703	5
#153520	#60817	0
#85609	#42994	0
linen	lino	0
numerical value	valor absoluto	0
#2917	#47564	0
#197654	#208578	0
#52817	#14305	1
#85760	#8102	0
#39341	#55445	0
excepted	excluido	0
modesty	modestia	0
force back	rechazar	0
epinephrine	adrenalina	0
#32453	#4635	0
equalise	igualar	0
#28203	#61985	0
plant pathology	fitopatología	0
#28367	#16315	1
pharynx	faringe	0
#17524	#28761	0
pro forma invoice	factura pro forma	0
insurance firm	compañía de seguros	0
wage-earning	asalariado	0
#28230	#72351	1
legendary	legendario	0
#59082	#93174	2
thrill	satisfacción	0
#24866	#35828	0
#64424	#73315	0
musical group	conjunto musical	0
uncultivated	baldío	1
#124259	#51557	0
lesser of two evils	mal menor	0
#90158	#28285	0
#95298	#114892	0
#39647	#106789	0
#159338	#40497	0
laboratory	laboratory	0
#57344	#307689	0
#98566	#7430	3
#72479	#38739	0
populace	ciudadanía	0
tv set	tv	0
#15768	#10089	5
#31097	#6692	0
market economy	economía de mercado	0
content	pagado	0
safety	seguro	0
internet	internet	0
honorable	honroso	0
compounding	apareamiento	0
creole	criollo	0
math	ciencias exactas	0
#71088	#39086	0
lawmaker	legislador	0
coconut oil	aceite de coco	0
#185102	#64102	0
#185104	#64114	0
marionette	marioneta	0
#56570	#59852	0
at night-time	de noche	0
#43592	#95058	0
silicate	silicato	0
#30474	#23229	5
ministry	departamento ministerial	4
memory capacity	capacidad de memoria	0
#12799	#4621	0
#95595	#62271	0
daisy	margarita	0
#178611	#125662	0
sorrowful	entristecido	0
#44485	#122385	0
#139103	#39842	0
cheese	queso	0
#3951	#242	0
#72443	#43114	0
#61198	#111680	0
#98480	#91957	0
#30617	#238086	4
#89315	#68710	0
#69010	#79819	0
north-east	nordeste	0
#45390	#39788	0
egg cell	óvulo	0
#48053	#123237	0
#39746	#201873	0
xix	diecinueve	0
#82602	#254709	0
oversimplified	simplista	0
#41169	#110229	0
#207155	#128224	0
liquefied gas	gas licuado	0
interviewee	entrevistado	0
prosthetic	protésico	0
argon	argón	0
#24829	#115460	0
flowers	flor	0
valley	val	0
emphyteusis	foral	0
#119192	#199758	0
optimist	optimista	0
gruelling	extenuante	0
tractor	tractor	0
#67177	#130964	0
generality	principio de derecho	0
#57651	#14364	0
#148359	#31822	0
turner	tornero	0
#148358	#126610	0
spade	pala	0
#34823	#7994	0
fritter away	malgastar	0
self-defense	defensa propia	0
#14392	#86738	0
#304501	#199261	0
#5178	#5899	0
#20206	#56523	0
target range	campo de tiro	0
#86915	#73070	0
domestic violence	violencia doméstica	0
#134986	#210601	0
#304235	#247069	0
state boundary	frontera	0
indelible	imborrable	0
object	contestar	0
#64636	#1369	0
reprography	reprografía	0
#16213	#71342	0
self-sustaining	autosuficiente	0
#14237	#44813	0
carcinoma	carcinoma	0
#142967	#2878	0
functional group	grupo funcional	0
#78160	#888	0
#45606	#60997	0
charitable	clemente	0
yang	yang	0
refining	refinación	5
cease-fire	armisticio	0
despise	desestimar	0
#521	#47000	0
#133353	#118540	0
#81501	#2628	0
oncology	oncología	0
#157981	#50243	0
#22203	#102102	0
superimposed	superpuesto	0
envy	envidia	5
eat up	barrer	0
#14435	#34221	0
#37274	#307611	0
analytic	analítico	2
cassette	casete de audio	0
outrage	escándalo	0
gratify	llenar	0
#92663	#29024	0
stomp	pisar	0
#28877	#261029	0
economy class	clase turista	0
#23137	#85547	0
#32460	#64068	0
corridors of power	centro de mando	0
primary market	mercado primario	0
briefer	portavoz	0
typeset	componer	0
#86084	#216557	0
#61011	#125745	0
bag	bolsa	0
alf	australiano	0
#23070	#43172	0
#14977	#320408	0
traverse	rebasar	0
#90142	#94251	0
precious stone	piedra preciosa	0
centrifugation	centrifugado	0
transliteration	transliteración	0
#97014	#89724	0
genius	inteligente	0
#29622	#75772	0
#148457	#120913	0
#16092	#246957	5
geosynchronous orbit	órbita geoestacionaria	0
erne	pigargo	0
#39512	#91454	0
foreshadow	prometer	0
#195340	#202343	5
hypothesis	hipótesis	0
#154817	#43800	0
#95283	#16353	0
#326770	#25294	0
inspectorate	veeduría	0
rugby	rugby	0
reverse	revés	0
#145489	#28679	0
live birth	nacido vivo	0
postal order	giro postal	0
#59020	#135441	0
cartilage	cartílago	0
#43197	#120516	0
#151378	#76682	0
#166333	#95622	0
anti-nuclear	antinuclear	0
prominent	importante	0
gross profit margin	beneficio bruto	0
#43513	#210495	0
#84623	#32628	0
incomparable	inigualado	0
mouthpiece	boquilla	0
informed	noticioso	0
#172481	#220164	0
#97267	#93728	0
#167834	#217546	0
#31408	#91777	0
c.	cúbico	0
#82665	#77028	0
incorporated territory	territorio incorporado	0
#156393	#91124	0
donee	beneficiado	0
#57547	#94681	0
#98167	#52437	0
iconostasis	iconostasio	0
inclement	inclemente	0
sensationalistic	sensacional	0
#280280	#119674	0
#69097	#131334	0
#195806	#199381	0
chilling	climatización	0
redevelopment	renovación	0
secluded	encerrado	0
#291595	#94787	0
riot	orgía	0
#174949	#63836	0
neuron	neurona	0
micrometer	micrómetro	0
#91	#308240	0
proportioned	dosificado	0
microbicide	bactericida	0
#67167	#31012	0
#16870	#72025	0
#183717	#79339	0
#179784	#20523	0
#152073	#61831	0
#32433	#129	0
#89800	#220269	0
lead on	engañar	0
#1790	#68982	0
#200787	#36844	0
unyielding	inflexible	0
chamber of commerce	cámara de comercio	0
#305033	#203791	0
#2842	#53943	0
trade gap	balanza comercial	0
#45138	#72560	0
identity	identidad	0
numbered	numerado	0
#66691	#130741	0
#32996	#134807	0
#317461	#251582	0
#1428	#67650	0
#22748	#98382	5
#63845	#27829	0
spastic	espástico	0
criminalist	criminalista	0
career coaching	orientación profesional	0
#681	#129866	5
#73282	#31479	0
field work	trabajo sobre el terreno	0
#306346	#312204	0
infinitely	infinitamente	4
#46950	#246042	3
#23907	#127355	0
#293582	#318907	0
#215506	#202685	0
set aside	congelar	0
intermediation	correduría	0
#64053	#224174	0
condemnation	condena	0
#28496	#16303	0
#53868	#81728	0
illegal job	trabajo en negro	0
chainsaw	sierra eléctrica	0
#69696	#138895	0
#173082	#208696	0
#1724	#39954	0
étude	estudio	0
#19057	#314494	0
subsidence	subsidencia	0
signal	signo	0
#171266	#85951	0
#26927	#229909	0
miraculous	prodigioso	0
#72488	#4511	0
#30953	#1430	0
joking	jocoso	0
#28316	#43107	0
regularized	regularizado	0
#58443	#247152	0
#73971	#2360	0
#119094	#233247	0
access provider	isp	0
#57812	#91723	0
#86248	#7084	0
#45313	#65155	0
#33877	#216406	0
unequipped	desmantelado	0
across-the-board	globalizante	0
#17831	#68399	0
#66889	#37854	0
#41149	#307337	0
#74385	#35585	0
vicariate	canónico	0
#17423	#5034	0
#38535	#246942	0
#76673	#133086	0
#129690	#58736	0
#21281	#199155	0
shine	resplandecer	0
unmasking	desenmascaramiento	0
trivialization	banalización	0
management personnel	dirigencia	0
impermeability	impermeabilidad	0
#49618	#51852	0
#66422	#137159	0
