secondly	subsidiariamente	0
reprocess	reciclar	0
woods	bosque	0
heavy metal	heavy metal	0
undersecretary	vicesecretario	1
aggression	asalto	0
associated state	protectorado	0
end user	consumidor final	0
liquid asset	liquidez	0
forbidden	intangible	0
hormone	hormona	0
misunderstanding	equivocación	0
replication	reproducción	0
affect	apego	1
vast	gigante	0
approved school	correccional de menores	1
exaggerate	exagerar	0
artistic production	producción artística	0
stereotypical	trillado	0
ornamental	planta ornamental	0
welfare	bienestar	0
pubic	púbico	0
nail	uña	0
development environment	entorno de desarrollo	0
annual general meeting	junta general de accionistas	0
ransack	saquear	0
contact group	grupo de contacto	0
admire	admirar	0
filtration	purificación	0
wreck	accidente	0
profitability	rentabilidad	1
irrevocable	incontrastable	0
metadata	metadato	0
reporter	cronista	0
good sense	discernimiento	0
china	porcelana	0
paraffin	parafina	1
foreign secretary	ministro de exteriores	0
substance	materia	1
road safety	seguridad vial	0
aka	alias	0
postponed	diferido	0
astute	ardid	0
vegetable oil	aceite	0
page impression	página vista	0
strap	hombrera	0
food supplement	suplemento alimenticio	0
circumvent	capear	0
spoke	rayo	0
legal relations	relación legal	0
insult	tratada	0
language unit	locución	0
m2	metro cuadrado	0
separated	espaciado	0
fragmentary	fragmentario	0
antidemocratic	antidemocrático	0
good faith	naturalidad	0
energy efficiency	eficiencia energética	0
hole	agujero	0
striving	fatiga	0
blocking	bloqueado	0
overrun	infestado	0
finance minister	ministro de finanzas	0
flora	flora	0
ballot paper	boleta	1
mammalian	mamífero	1
era	época	0
central bank	banco central	0
displaced people	evacuado	1
police station	central de policía	0
peaceful coexistence	coexistencia pacífica	0
environmental impact study	evaluación del impacto ambiental	1
titanium	titanio	0
caution	precaución	0
cursory	frívolo	0
polio	poliomielitis	0
medical treatment	cuidados médicos	0
topographical	topográfico	0
toxic	sustancia venenosa	0
ordinary	cualquier	0
invalidity	nulidad	0
confederal	confederado	0
description	planteamiento	0
utilise	valer	0
indignity	resentimiento	0
vicious	inhumano	0
law	decreto	1
extortion	extorsión	0
cosmonaut	cosmonauta	1
redact	formular	0
appreciate	dar cuenta	0
headquarters	comandancia	1
capitalism	economía de mercado	0
encompassing	globalizante	0
haste	vehemencia	0
oral examination	examen oral	1
infested	infestado	0
telecom	telecomunicación	0
mayor	intendente municipal	0
personal	privado	0
adaption	adaptación	0
fade	desaparición	0
take in	ilusionar	0
harmony	concordia	0
then	en lo sucesivo	1
condensed	resumido	0
caesarean section	cesárea	0
zoning	zonificación	1
esteemed	evaluado	0
tourism	turismo	0
silver	plata	0
information highway	autopista de la información	0
rocky	rocoso	0
reasonably	razonadamente	0
side	lado	0
music industry	industria musical	0
catch in the act	pillar	0
garment	atuendo	0
calendar day	día	0
displacement	desplazamiento	0
stealing	substracción	0
navy	marina	0
first-class	mejor	0
sexually transmitted disease	enfermedad venérea	0
retirement pension	jubilación	0
reader	lector	0
surprise	estupor	0
associate	socio	1
masterpiece	obra maestra	0
draw up	extender	0
speedy	suelto	0
videoconference	videoconferencia	0
industrial	industrial	0
gazelle	gacela	0
physical property	característica física	0
reassure	asegurar	0
encouraging	incitador	0
court of appeals	cámara de apelaciones	1
endemic disease	enfermedad endémica	0
leave of absence	baja	0
ditch	canal	0
electronic	electrónico	0
acquaint	familiarizar	0
public-sector	sector público	0
roll over	voltear	0
art gallery	pinacoteca	0
fiction	mendacidad	0
ton	salma	0
xiv	catorce	0
avian influenza	influenza aviar	0
miscarriage of justice	error judicial	1
bitter	amargo	1
persecute	hostilizar	0
reparation	acomodación	0
emblem	símbolo	0
