pardon	perdón	1
pneumatic tyre	neumático	0
foul	macabro	0
administrative official	burócrata	0
grandparent	abuelo	1
trawling	pesca de arrastre	1
optimization	optimización	1
halogen	halógeno	1
herbicide	herbicida	1
collaborate	cooperar	1
communique	flash	0
compassion	misericordia	1
replication	reproducción	0
life span	perduración	0
steady state	régimen permanente	0
news media	cuarto poder	0
cut down	segar	0
rifle butt	culata	1
investigator	detective	1
venue	escenario	0
artistic production	producción artística	1
convenience	acomodamiento	0
enjoy	placer	0
miller	molinero	1
cordially	cordialmente	1
pubic	púbico	1
direct	organizar	1
depraved	gamberro	0
command post	cuartel general	0
emergency measure	medida de seguridad	0
dept	ámbito	0
desirous	deseoso	0
cooking	gastronomía	0
mutatis mutandis	mutatis mutandis	1
mainframe	procesador	0
above	dicho	1
dr.	dracma	0
halocarbon	halocarbono	1
reporter	cronista	0
leaning	inclinación	0
specialise	especializar	0
protection	salvaguarda	0
china	porcelana	0
miscarriage	aborto	0
forum	lugar de encuentro	0
unwillingness	reluctancia	0
unincorporated territory	territorio no incorporado	1
harass	provocar	0
menial	lacayo	0
sectoral	sectorial	1
mobility	movilidad	1
criticise	tachar	1
anti-semitic	antisemita	1
psychological	psicológico	1
congratulation	enhorabuena	1
total	total	1
circumvent	capear	0
set back	aplazar	0
smelter	fundidor	1
browse	navegar	0
hospital	centro hospitalario	1
agitation	desasosiego	0
exhort	apresurar	0
assessment	valoración	1
tell	dar	0
holy	san	0
successful	exitoso	1
shoot	rebrote	0
ma	jefa	0
setup	aparato	0
mp	punto de fusión	0
root	raíz	1
grenade	granada	1
decorative	pulidor	0
estate	finca	1
nozzle	tobera	1
assent	consentimiento	1
belonging	perteneciente	0
master's degree	postgrado	1
currency	unidad monetaria	0
counseling	apoyo psicológico	1
economic indicator	indicador económico	1
provide	proporcionar	1
amazing	sorprendente	0
sever	segar	0
significance	significado	1
answer	contesta	0
air-to-surface missile	misil aire-tierra	1
earlier	temprano	0
vicious	inhumano	0
customs	puesto de control	0
wrong	afrentar	0
mesh	familiarizar	0
hunting rifle	escopeta de caza	1
undesired	indeseado	1
splendid	suntuoso	0
scourge	terror	0
think	imaginar	1
gynaecologist	ginecólogo	1
jungle	jungla	1
capitalist	capitalista	1
life insurance	seguro de vida	1
half life	semivida de eliminación	0
internalization	internalización	1
fetter	grillos	1
blockade	obstrucción	0
concurrence	concurso	0
proportionate	razonable	0
aerial photography	aerofotografía	1
gastrointestinal	gastrointestinal	0
marginalization	exclusión social	1
adolescence	pubertad	1
destroyer	devastador	0
debt management	gestión de la deuda	1
ecotoxicology	ecotoxicología	1
complex	ur.	0
workable	practicable	1
hidden	repuesto	0
telephone line	línea telefónica	0
versus	en contra	0
medical examination	analítica	0
coffee	café	1
enrich	enriquecer	1
pay back	devolver	0
oxygen	oxígeno	1
interpolation	interposición	0
summarily	sumariamente	1
bond	empalme	0
spider	araña	0
anti-	anti-	1
real life	mundo real	1
practising	practicante	1
allay	paliar	0
state of mind	estado de ánimo	1
driving	conducción	0
gradient	inclinación	0
tried	probado	0
gradation	escalón	0
mason	cantero	1
millennium	milenario	0
strategist	estratégico	0
midpoint	punto céntrico	0
mourning	duelo	1
sensory	sensorial	1
carbohydrate	azúcar	0
laborer	obrero	0
recovering	convaleciente	0
breed	variedad	0
certificate of deposit	certificado de depósito	0
primary	primario	1
bombard	bombardear	1
fantasy	imaginación	0
subcontractor	subcontratista	1
semifinished	semielaborado	0
guerrilla warfare	guerrilla	0
hedging	seto	0
public-sector	sector público	0
xii	doce	1
top	alto	0
engagement	noviazgo	0
approximately	cosa de	0
hypothetical	virtual	0
freight	carga	0
farming	cultivo	0
consistent	consiguiente	0
listen	escuchar	1
urban	urbano	1
radio broadcasting	programa radial	0
integrally	integralmente	1
mutilated	incompleto	0
demographer	demógrafo	1
positively	positivamente	1
self-governing	autonómico	0
residence permit	permiso de estancia	1
outlaw	malhechor	0
loiter	tunar	0
economic policy	política económica	1
effectuate	traer	0
seep	infiltración	0
giving birth	parto	0
seem	presentar	0
forced	forzado	1
planned economy	economía planificada	1
snow	nevada	1
pilgrimage	peregrinaje	1
cultural heritage	patrimonio artístico	1
rider	pasajero	0
dermal	dérmico	1
visionary	fantasioso	0
drought	seca	0
royal family	familia real	1
devastating	devastador	1
search engine	buscador	0
in theory	teóricamente	1
breastfeeding	lactancia natural	1
code of procedure	derecho procesal	0
ending	culminación	1
radio	radiodifusión	1
rector	rector	0
organic compound	compuesto orgánico	1
integrate	integrar	0
co-defendant	coimputado	1
do	do	0
stop	parada	0
congruent	igual	0
cushion	cojín	0
public holiday	festividad	1
agreed upon	concordado	0
briefer	portavoz	0
financial activity	operación financiera	1
covering	cubrimiento	0
petrol station	gasolinera	1
troop	tropas	1
bam	ilusionar	0
sovereign nation	nación soberana	1
observer	argos	0
industrial area	parque industrial	1
truancy	absentismo escolar	1
tortured	desastroso	0
hammer	martillo	1
propulsion	propulsión	1
finger	dedo de la mano	0
embroidery	bordado	1
unconscionable	inasequible	0
infidel	infiel	1
vitamin	vitamina	1
unfold	tender	0
suggested	recomendado	0
climate	clima	1
accident	azar	0
agonist	agonista	1
misunderstand	malinterpretar	1
receiver	destinatario	0
col	quebrada	1
olive oil	aceite de oliva	1
eyesight	ver	0
cemetery	cementerio	1
seizure	pronto	0
organisational	organizacional	1
broadening	ensancha	0
self-confidence	desparpajo	0
recur	amontonar	0
arabization	arabización	1
environmental impact assessment	evaluación del impacto ambiental	1
road accident	accidente de circulación	1
cable television	televisión por cable	1
decolonisation	descolonización	1
distribution network	red de distribución	1
confinement	detenimiento	0
end user	consumidor final	0
