facilities	instalación	1
tourist industry	sector turismo	0
preface	prefacio	1
self-reliant	árbitro	0
pregnancy test	prueba del embarazo	1
granting	favorable	0
contravention	contravención	1
tween	preadolescente	0
superficially	por encima	0
sharia law	charia	1
lord	lord	0
engineering science	ingeniería	0
co-operation	cooperación	0
appal	alarmar	0
work week	semana laboral	1
activation	activación	1
misunderstanding	equivocación	1
flashpoint	punto de inflamación	0
nodule	nódulo	1
afghani	afgani	0
viral	vírico	1
cut down	segar	0
vast	gigante	1
progression	avance	0
venue	escenario	0
solution	resolución	1
executive order	decreto presidencial	1
deflator	deflactor	0
qualitative analysis	análisis químico	0
chemically	químicamente	1
socialist	socialista	1
zinc	cinc	1
advance information	avance informativo	0
feasibility	factibilidad	0
start out	marchar	0
time to come	futuro	0
development environment	entorno de desarrollo	1
residential building	edificio residencial	1
rigorous	sistemático	0
expressive	expresivo	0
period of time	espacio de tiempo	0
displacement	desplazamiento	1
aim	destino	0
emergency measure	medida de seguridad	0
driving force	impulso	0
fossil	fósil	1
conduct	proceder	1
ulterior	futuro	0
group discussion	debate	0
deposition	testimonio	0
remote control	mando a distancia	0
luggage	maleta	0
harass	provocar	0
menial	lacayo	0
intrigue	complotar	0
biometric	biométrico	1
elaborated	detallado	0
criticise	tachar	0
emblematic	figurativo	0
summons	llamada	0
moral	moraleja	0
courthouse	foro	0
monetization	monetización	1
exhort	apresurar	0
waste material	material de desecho	1
telegraph	telégrafo	1
procedural law	derecho procesal	1
chief executive officer	director general	0
adult	adulto	1
minister of finance	ministro de finanzas	1
inhabited	habitado	1
pouch	bolsa	0
overrun	infestado	0
mg	miligramo	1
accomplishment	cumplimiento	1
oxide	óxido	1
mechanic	mecánico	0
displaced people	evacuado	0
inscription	ranurado	0
peaceful coexistence	coexistencia pacífica	1
nozzle	tobera	1
assent	consentimiento	0
degenerate	dañar	0
provide	proporcionar	1
interview	entrevista	1
human beings	raza humana	0
faulty	ilegítimo	0
untouchability	intangibilidad	0
dialect	dialecto	1
fever	fiebre	1
briefcase	maletín	1
abdomen	barriga	0
attempt	ensayo	0
acknowledged	notorio	0
unpunished	impune	1
ultimate	último	0
foetal	fetal	1
internalization	internalización	1
task force	task force	1
devote	afanar	0
consent	consentimiento	1
disaffection	desafección	1
by mistake	por accidente	0
board of directors	consejo de administración	0
debt management	gestión de la deuda	1
accusatory	acusatorio	1
sewage system	sistema de alcantarillado	1
remission	subsidencia	0
slate	pizarra	0
high frequency	alta frecuencia	1
cruise missile	misil de crucero	1
therapy	cuidados médicos	0
chemical substance	sustancia química	0
constitutionalism	constitucionalismo	1
communications satellite	satélite de comunicaciones	1
filling	relleno	1
lasting	continuo	0
whim	capricho	1
garment	atuendo	0
gymnasium	gimnasio	1
aide	colaborador	0
uninhabitable	inhabitable	1
come across	encontrar	0
collector	coleccionista	1
whip	flagelo	0
foreign trade	comercio exterior	1
goo	lodazal	0
gradient	inclinación	0
survivor benefit	viudedad	1
fellowship	familia	0
amplitude	amplitud	0
strategist	estratégico	0
outburst	desahogo	0
world leader	empresa líder	0
revenge	vindicar	0
stipend	retribución	0
ascending	subida	0
masterpiece	obra maestra	1
congener	congénere	1
enormous	blasfemo	0
domesticate	domesticar	0
boiler	caldera	1
rand	rand	1
leave of absence	baja	0
another	otro	1
medicinal plant	planta medicinal	1
calorie	kilocaloría	1
state employee	trabajador del estado	1
payload	carga	0
pragmatic	práctico	0
slave traffic	tráfico de seres humanos	0
renovated	restaurado	0
xii	doce	1
art gallery	pinacoteca	0
long-awaited	esperado	0
decentralised	descentralizado	1
inflate	inflar	1
farming	cultivo	0
damaging	comprometedor	0
nuclear waste	residuo nuclear	1
diversified	diversificado	1
human group	grupo de personas	0
bring forward	avanzar	0
sulphur	azufre	1
stocking	media	0
transit camp	centro de acogida	0
non-transferable	intransferible	1
expo	exhibición	0
nervous	ansioso	0
solely	privativamente	0
seminal	espermático	0
interests	grupo de interés	0
in use	ocupado	0
by no means	de ninguna manera	1
pessimism	negatividad	0
spectre	aparición	0
electoral register	encasillado	0
regulate	mediatizar	0
seek	buscar	1
dozen	doce	0
genuine	original	0
annual general meeting	junta general de accionistas	0
rehouse	realojar	1
high speed	alta velocidad	0
capitalization	capitalización	1
sugarcane	caña de azúcar	1
move back	recular	0
grave	tumba	1
price index	índice de precios	1
consumed	consumido	1
partition	segmentación	0
market failure	fallo de mercado	1
breastfeeding	lactancia natural	1
supply chain	cadena de suministro	1
sanctuary	santuario	1
bait	cebo	0
pope	pontífice	0
reorganize	remodelar	1
money laundering	lavado de dinero	1
precarious	vacilante	0
nominated	postulado	0
infrared	radiación infrarroja	0
endowment	proclividad	0
sharks	tiburón	0
elite	élite	1
bust	busto	0
habilitation	habilitación	0
rich	acaudalado	0
pursuing	perseguidor	0
n.	sustantivo	0
dm	decímetro	0
hostility	inquina	0
car rental	alquiler de coches	1
deliberative	deliberante	1
public holiday	festividad	1
at least	a lo menos	0
humanism	humanismo	1
bag	bolsa	0
release	libramiento	0
linguist	lingüista	1
traverse	rebasar	0
disaster	desgracia	0
fair	feria	0
industrial area	parque industrial	1
intertwine	enmallar	0
crossroads	punto crítico	0
propulsion	propulsión	1
scrap	esquirla	0
mud	fango	0
military unit	unidad militar	1
pirate	pirata	1
venture	aventurar	1
communication equipment	sistema de comunicación	0
inextricable	insoluble	0
termite	comején	1
wear	vestir	0
telecommunication system	telecomunicación	0
picking	opción	0
protect	resguardar	1
deregulation	desregulación	1
receiver	destinatario	0
distinction	diferenciación	1
twenty-three	veintitrés	1
denuclearization	desnuclearización	1
seizure	pronto	0
height	altura	0
hygiene	higiene	1
gross national product	producto nacional bruto	1
research centre	centro de investigación	1
penalize	penalizar	1
accustom	habituar	0
beer	cerveza	1
remediate	rectificar	0
renegotiation	renegociación	1
general practitioner	médico de familia	1
chile	chile	1
extracurricular	extramarital	0
inhibit	impedir	0
able-bodied	sano	0
correctional facility	institución de reclusión	1
because of	a causa de	1
trade union representative	representante sindical	1
moratorium	moratoria	1
aeroplane	avión	0
cylinder	tambor	0
metropolitan	metropolitano	1
melting pot	lugar de encuentro	0
sticker	adherente	0
set about	meter	0
unit cost	coste unitario	0
characterize	caracterizar	1
euthanasia	eutanasia	1
exile	desterrar	1
punctuality	puntualidad	1
uplift	exaltar	0
sports event	manifestación deportiva	1
hone	desbastar	0
coastguard	guardia costera	1
suggest	asesorar	0
wound	laceración	0
rebellion	rebelión	1
split	roto	1
vegetable	hortaliza	1
mutual understanding	correspondencia	0
independent	independiente	1
emphasise	tarjar	0
warder	funcionario de la cárcel	1
deflect	entretener	0
misconstrue	malinterpretar	1
francophone	francófono	1
cocoa	cacao	1
disinvestment	desinversión	1
hearty	cuantioso	0
stringent	estrecho	0
economic expansion	crecimiento económico	0
rodent	roedor	1
identify	identificar	1
victim	perjudicado	0
candidate	aspirante	1
photographer	fotógrafo	1
break-in	allanamiento de morada	1
grounding	cualificación	0
abuse of power	imposición	0
auspicious	afortunado	0
judge	juez	1
befit	prestar	0
disadvantage	desfavorecer	1
sort out	dilucidar	0
waste collection	recogida de basuras	0
organic peroxide	peróxido orgánico	1
unnecessary	innecesario	1
accounting record	estado	0
neonatal mortality rate	mortalidad infantil	0
deaf	sordo	1
born	natural	0
manifest	palmario	0
reinsurer	reasegurador	1
sociology	sociología	1
capital letter	mayúsculas	0
polluted	contaminado	0
guided missile	misil teledirigido	0
go home	retirar	0
phone number	número de teléfono	1
escalate	intensificar	0
marketing	marketing	0
in order to	con el fin de	0
yoke	yugo	1
bolt	perno	1
trophy	trofeo	1
intercultural	intercultural	1
vaginal	vaginal	1
general secretary	secretario general	0
marshal	mariscal	0
wrap	envolver	0
multifunctional	plurifuncional	0
hand over	entregar	1
categorization	adscripción	0
flying	veloz	0
illustrious	granado	0
greatness	magnitud	0
gin	ginebra	0
reproductive organ	órgano reproductor	0
questionable	entredicho	1
libel	calumnia	1
electoral roll	encasillado	0
general staff	estado mayor	0
anaesthetic	anestésico	1
removed	distanciado	0
