human shield	escudo	0
protest	contestación	0
tourist industry	sector turismo	0
mirage	espejismo	1
integrity	integridad moral	1
aggression	asalto	0
voter	votante	1
physiological	fisiológico	1
contravention	contravención	1
tween	preadolescente	0
whatsoever	cualquier	1
sway	vacilar	0
risk	demasía	0
stipulate	estipular	1
insolvent	insolvente	1
news media	cuarto poder	0
abhorrence	horror	0
progression	avance	0
artistic production	producción artística	1
humidity	humedad	1
executive order	decreto presidencial	1
approximation	tanteo	0
depraved	gamberro	0
time to come	futuro	0
infringer	contraventor	0
for good	para siempre	0
kidnap	secuestro	1
colonialism	colonialismo	1
faecal	fecal	1
alternative energy	energía alternativa	1
colonialist	colonialista	1
coefficient	coeficiente	1
med	fármaco	0
anthropology	antropología	1
cult	culto	0
interpret	definir	0
forum	lugar de encuentro	0
clarify	dilucidar	0
piercing	áspero	0
smoke	humo	1
intrigue	complotar	0
elaborated	detallado	0
criticise	tachar	1
bayonet	bayoneta	1
police action	acción policial	1
landscape	paisaje	1
experimentation	experimento	1
smelter	fundidor	1
hospital	centro hospitalario	1
motivate	incentivar	0
quinquennium	quinquenio	1
asset	pro	0
m3	kl	0
spike	atravesar	0
strike	lock-out	0
tell	dar	0
fragmentary	fragmentario	1
internet address	nombre de dominio	1
successful	exitoso	1
infusion	infusión	1
unpack	desembalar	0
flora	flora	1
join	juntura	0
twenty-one	veintiuno	0
day care service	guardería	0
ms	manuscrito	0
central bank	banco central	1
defile	infectar	0
police station	central de policía	1
unjust	inicuo	1
climax	furor	0
dolphin	delfín	1
validated	validado	1
dyke	dique	1
ceremony	rito	1
imprecision	imprecisión	1
vagrant	errante	0
chief executive	director general	0
enquire	preguntar	1
human beings	raza humana	0
ordinary	cualquier	0
chase	acechanza	0
blacklist	lista negra	1
cyberspace	ciberespacio	1
insecure	dudoso	0
mete out	atribuir	0
memorial	rememoración	0
mesh	familiarizar	0
electronic communication	comunicación electrónica	1
purchase	adquisición	0
fungi	hongo	1
unpunished	impune	1
gynaecologist	ginecólogo	1
progress report	informe de avances	0
search warrant	orden de registro	1
life insurance	seguro de vida	1
interpretation	versión	1
phone call	llamada	0
lock up	encerrar	0
place name	topónimo	1
sport association	organización deportiva	1
fortify	fortificar	1
fir	abeto	0
ecotoxicology	ecotoxicología	1
writing	escritura	1
land tax	impuesto predial	1
accusatory	acusatorio	1
maximal	máximo	0
workout	gimnasia	0
safe	caja de seguridad	0
effects	stock	0
interrupt	interrumpir	1
undeveloped	inmaduro	0
slavery	esclavitud	1
explode	saltar	0
disconnection	desconexión	1
embankment	terraplén	0
bond	empalme	0
burial	enterramiento	1
catch in the act	pillar	0
suspended	pendiente	0
series	sucesión	0
marital	matrimonial	1
combining	apareamiento	0
come across	encontrar	0
enclosure	recinto	0
depress	truncar	0
driving	conducción	1
retirement pension	jubilación	1
financial year	año económico	1
foundation	fundamento	1
management information system	sistema de información de gestión	1
midpoint	punto céntrico	0
put aside	economizar	0
patriarchate	patriarcado	0
enlightened	partidario	0
substantiation	confirmación	0
cornerstone	angular	0
speedy	suelto	0
take out	sacar	0
reciprocally	recíprocamente	1
fantasy	imaginación	0
plurality	mayoría relativa	0
relations	relaciones	0
palpable	palpable	0
optical disk	disco láser	0
dysfunction	disfunción	1
renovated	restaurado	0
decentralisation	descentralización	1
historian	historiador	1
elevator	ascensor	1
power vacuum	vacío de poder	1
pension reform	reforma de pensiones	0
percentage	porcentaje	1
solar power	energía solar	0
insightful	clarividente	0
mechanism	mecanismo	1
religious association	organización religiosa	1
compressor	compresor	1
purchase agreement	contrato de compraventa	0
western	western	0
data collection	recogida de datos	1
fluorescent lamp	lámpara fluorescente	1
target	punto de mira	0
start out	marchar	0
legalize	formalizar	1
imputation	acusación	0
scant	a penas	0
development environment	entorno de desarrollo	1
air freight	flete aéreo	1
in use	ocupado	0
on the contrary	de lo contrario	1
pessimism	negatividad	0
spectrum	ámbito	0
weather forecast	predicción meteorológica	1
stomach	estómago	1
unaffected	instintivo	0
ponder	recapacitar	0
declare war	declarar la guerra	1
planned economy	economía planificada	1
responsible	juicioso	0
divulge	descubrir	0
alcohol addiction	alcoholismo	0
fitting	decente	0
aggravating circumstance	circunstancia agravante	1
pilgrimage	peregrinaje	1
cultural heritage	patrimonio artístico	0
high speed	alta velocidad	0
respiratory tract	aparato respiratorio	0
executive council	comisión ejecutiva	0
uprooting	arrancamiento	1
gas field	yacimiento de gas	1
inexcusable	inadmisible	0
dummy	fantoche	0
iterating	reiteración	0
popular culture	cultura popular	1
responder	respondedor	0
curia	curia	1
in theory	teóricamente	1
dot	punto	0
d.	diámetro	0
discontent	insatisfacción	1
inspire	inspirar	1
hunger	hambre	1
terrorist organization	grupo terrorista	1
reorganize	remodelar	0
nominated	postulado	0
infrared	radiación infrarroja	1
stepping	paso	0
lethal	letal	1
sharks	tiburón	0
shellfish	molusco	1
carbine	carabina	1
retraction	apostasía	0
habilitation	habilitación	0
homeless person	sin techo	1
personality	personalidad	1
public broadcasting	emisora pública	1
fluid	líquido	0
preferred	preferible	1
slanderous	impostor	0
volatility	volatilidad	1
covering	cubrimiento	0
humanism	humanismo	1
turn up	presentar	0
bad	malo	1
time bomb	bomba de tiempo	1
prisoner of war	prisionero de guerra	1
hasten	apresurar	1
steam	vapor de agua	0
ethical	ético	1
universalization	universalización	1
misdirect	corromper	0
intertwine	enmallar	0
research institute	centro de investigación	1
truancy	absentismo escolar	1
best	número uno	0
voyage	viaje	0
artificial	artificial	1
globalism	mundialismo	0
catalogue	catálogo	1
embroidery	bordado	1
oxidation	oxidación	1
confusion	disturbio	0
inextricable	insoluble	0
vitamin	vitamina	1
excavate	desbancar	0
adapting	adaptación	0
climate	clima	1
fallacious	insidioso	0
federated	confederado	1
prefabricated	prefabricado	1
imaginative	fantasioso	0
human activity	acción humana	1
excess	sobrante	1
height	altura	1
hygiene	higiene	1
bureaucratic	burocrático	1
broadening	ensancha	0
recur	amontonar	0
regenerate	regenerado	0
submarine	submarino	1
beer	cerveza	1
communion	consorcio	0
pass away	expirar	0
balance of trade	balanza comercial	1
privilege	aventaja	0
life	sobrevivencia	0
entrance exam	prueba de acceso	1
filmmaker	productor de películas	0
catchment	cuenca	0
show up	exponer	0
affirm	sostener	0
lessen	minorar	0
professionally	profesionalmente	1
aeroplane	avión	0
reference point	referente	0
voice	voz	1
procedure	procesamiento	0
iv	cuatro	1
confirmed	ostensible	0
descent	bajada	0
patent	patente de invención	1
remand	arrestar	1
political campaign	campaña política	1
forehead	frente	0
descend	descender	0
high frequency	alta frecuencia	1
hydrographic survey	levantamiento hidrográfico	1
unharmed	ileso	1
raid	asalto	1
inheritor	heredero	1
middle-aged	otoñal	0
workforce	fuerza del trabajo	1
boiler	caldera	1
workings	funcionamiento	0
selfless	abnegado	1
opportunity	oportunidad	1
voluntary work	voluntariado	0
musical	musical	1
organization chart	organigrama	1
consciousness	conciencia	0
photo	foto	1
gabion	cestón	1
central body	cuerpo central	0
parental authority	patria potestad	1
wind erosion	erosión eólica	1
medical record	historia clínica	1
political system	forma de gobierno	0
human right	derechos humanos	1
point of view	aspecto	0
photographer	fotógrafo	1
overemphasize	enfatizar	1
east	este	0
hat	sombrero	1
tolerable	tolerable	1
time zone	huso horario	1
upturn	doblar	0
unique	aislado	0
health problem	problema sanitario	0
unnecessary	innecesario	1
detainment	atraso	0
dengue	dengue	1
notorious	famoso	0
accounting record	estado	0
