similarity	parecido	0
fig.	figura	0
deferment	aplazamiento	1
pneumatic tyre	neumático	0
controversial	discutido	0
preface	prefacio	1
grandparent	abuelo	1
associated state	protectorado	0
contravention	contravención	0
tween	preadolescente	0
impoverishment	empobrecimiento	1
saver	ahorrista	0
engineering science	ingeniería	0
hormone	hormona	1
appal	alarmar	0
activation	activación	0
bank account	cuenta bancaria	1
stipulate	estipular	1
loom	telar	0
construction worker	obrero de la construcción	1
cut down	segar	0
missionary	misionero	1
chapel	capilla	1
l/c	carta de crédito	0
school	centro escolar	1
prize	galardón	0
investigator	detective	0
prison guard	funcionario de la cárcel	0
handout	comunicado de prensa	0
executive order	decreto presidencial	0
anglophone	angloparlante	0
undernourishment	malnutrición	0
specially	especialmente	0
in harmony	cónsono	0
cordially	cordialmente	1
development environment	entorno de desarrollo	1
reengineering	reingeniería	1
kidnap	secuestro	1
period of time	espacio de tiempo	0
desktop computer	computadora de escritorio	0
filtration	purificación	0
whaling	caza de ballenas	1
emergency measure	medida de seguridad	0
calcium	calcio	1
selected	seleccionado	1
revolutionize	subvertir	0
alternative energy	energía alternativa	1
insinuate	insinuar	0
xvii	diecisiete	0
driving force	impulso	0
toll	peaje	0
avert	conjurar	0
building operation	operación de construcción	0
conglomerate	aglomerar	0
deposition	testimonio	0
line of defence	línea de defensa	1
humility	humildad	1
path	trayecto	1
cardboard	cartón	0
road safety	seguridad vial	0
envoy	emisario	0
mentor	mentor	1
monogamous	monógamo	1
high commissioner	alto comisario	1
bayonet	bayoneta	1
psychological	psicológico	1
remnant	cabo	0
law of the jungle	ley de la selva	1
risk management	gestión de riesgos	1
founder member	socio fundador	1
panacea	panacea	1
memoranda	memorándum	1
tradesman	vendedor	0
administering	suministro	1
barbarous	inhumano	0
standardized	intercambiable	0
holy	san	0
ascribe	aplicar	0
excellent	mejor	0
rain forest	selva pluvial	0
mass murder	asesinato en masa	1
intake	toma	0
flora	flora	0
accomplishment	cumplimiento	1
mammalian	mamífero	1
centralization	centralización	1
tel.	número de teléfono	0
culpability	culpabilidad	0
climax	furor	0
assent	consentimiento	0
currency	unidad monetaria	0
pluralistic	pluralista	1
cursory	frívolo	0
preferable	preferible	0
massive	sólido	0
abstraction	abstracción	1
loyalty	lealtad	1
customs	puesto de control	0
ceramic	cerámico	1
mesh	familiarizar	0
ex-wife	ex mujer	1
purchase	adquisición	1
criminalization	criminalización	0
social justice	justicia social	0
labour camp	campo de trabajo	0
decalogue	ley antigua	0
sterilisation	esterilización	0
amir	amir	0
cession	cesión	0
infested	infestado	0
deck	adornar	0
activating	accionamiento	0
before	antes	1
hypocrisy	hipocresía	1
polygamy	poligamia	0
uncoordinated	descoordinado	1
multidisciplinary	multidisciplinario	0
computer system	sistema informático	1
charter flight	vuelo chárter	1
precipitate	precipitado	0
hidden	repuesto	0
remission	subsidencia	0
pay back	devolver	0
microfilm	microfilm	1
singularity	unicidad	1
sixteen	dieciséis	1
meat	carne	0
choir	coro	1
supply system	red de distribución	0
flight plan	plan de vuelo	1
noncompliance	desobediencia	0
associative	asociativo	1
mean	significar	1
interruption	interrupción	1
calendar day	día	0
psychiatric hospital	casa de salud	0
mutineer	rebelde	0
misfortune	fatalidad	0
engrave	inscribir	0
twenty-five	veinticinco	1
creole	criollo	0
instigate	soliviantar	0
resume	currículum vitae	0
fugitive	fugitivo	0
venereal disease	enfermedad venérea	1
struggle	fatiga	0
abate	pacificar	0
universally	universalmente	1
piecemeal	gradual	0
ism	teoría política	0
symbolize	simbolizar	1
recite	recitar	1
render	entregar	1
police post	central de policía	0
coding	codificación	0
encouraging	incitador	1
peculiarity	especificidad	0
synthesize	sintetizar	1
operability	operabilidad	0
guerrilla warfare	guerrilla	0
court of appeal	cámara de apelaciones	1
jus soli	jus soli	1
pension reform	reforma de pensiones	1
tear gas	gas pimienta	1
primary sector	sector agrícola	0
toe	dedo del pie	0
tool	herramienta	1
human group	grupo de personas	0
self-restraint	continencia	0
cereal	cereal	1
unsanitary	antihigiénico	1
reimbursable	resarcible	0
guild	club	0
zero	cero	0
clear up	despachar	0
rebroadcast	retransmitir	1
employment agency	oficina de empleo	1
beard	barba	1
martial law	ley marcial	1
fashion	modo de vestir	0
willingness	apertura	0
mine	laborear	0
vastness	enormidad	0
antagonistic	antagónico	1
manner	guisa	0
forced	forzado	1
repeat offender	reincidente	0
alcohol addiction	alcoholismo	0
biogas	biogás	1
absorbed	concentrado	0
representative sample	muestra representativa	1
responsibly	responsablemente	1
individualization	división	0
condition precedent	condición suspensiva	0
propitious	prometedor	0
infliction	suplicio	0
command post	cuartel general	0
polar bear	oso polar	0
assisted reproduction	fecundación asistida	0
uprooting	arrancamiento	1
autonomous city	ciudad autónoma	0
expound	comentar	0
singer	cantante	1
observation	observación	1
partition	segmentación	0
rotary	glorieta	0
consummate	bordado	0
insensitive	insensible	1
policewoman	mujer policía	0
notion	idea	1
incomplete	incompleto	0
bait	cebo	0
penal code	código penal	1
infrared	radiación infrarroja	1
chartered	chárter	1
endowment	proclividad	0
abolishment	abolición	1
busy	afanar	0
cellular phone	teléfono celular	1
hotel room	habitación de hotel	1
habilitation	habilitación	0
burial site	cementerio	0
with regard to	en orden a	1
palliative	paliativo	0
predecessor	antecesor	0
microgravity	microgravedad	1
unassisted	desnudo	0
hostility	inquina	0
conduct	proceder	1
fluid	líquido	0
professionalization	profesionalización	1
cushion	cojín	0
wedding	boda	1
