gatekeeper	portero	0
folklore	folclor	1
magnetic	magnético	1
reprocess	reciclar	0
narcotic	estupefaciente	0
broadcasting station	transmitente	0
tourist industry	sector turismo	0
assembled	ensamblado	0
aggression	asalto	0
text message	nota	0
electricity	energía eléctrica	0
certain	seguro	1
trousers	pantalón	0
pneumatic tyre	neumático	0
engineering science	ingeniería	0
conjecture	especulación	0
rational	racional	0
blanket	cobertor	0
overflight	sobrevuelo	1
early childhood	primera infancia	1
appropriation	desfalco	0
gratification	complacencia	0
look for	buscar	0
encounter	encuentro	0
rifle butt	culata	1
abhorrence	horror	0
investigator	detective	0
laurels	reconocimiento	0
anglophone	angloparlante	0
succession	sucesión	0
anti-satellite	antisatélite	1
south-west	suroeste	0
heading	título	0
methane	metano	0
enjoy	placer	1
chew	masticación	0
consistent	consiguiente	1
horn	cuerno	0
start out	marchar	0
infringer	contraventor	0
ransack	saquear	0
blue	azul	0
piece of paper	carta	0
bipolar	bipolar	1
irrevocable	incontrastable	0
above	dicho	1
foodstuffs	abarrotes	0
succumb	sucumbir	1
halocarbon	halocarbono	0
hero	héroe	1
anthropology	antropología	0
ethanol	etanol	1
paraffin	parafina	0
cult	culto	0
active ingredient	principio activo	0
uplifting	alzamiento	0
vulnerability	desprotección	0
controversy	altercado	0
credit	débito	1
punishment	escarmiento	0
diameter	diámetro	1
page impression	página vista	0
bayonet	bayoneta	1
mechanic	mecánico	0
landscape	paisaje	0
genomics	genómica	1
apportionment	distribución	0
insult	tratada	0
rationalise	sincerar	0
national park	parque nacional	0
m3	kl	0
procedural law	derecho procesal	1
glass	vidrio	0
chief executive officer	director general	0
hold	empuñar	0
mass murder	asesinato en masa	0
finance minister	ministro de finanzas	0
worst	peor	0
ma	jefa	0
ml	mililitro	0
incubator	incubadora	1
ms	manuscrito	0
example	ejemplo	1
decorative	pulidor	0
defile	infectar	0
technical school	instituto técnico	0
currency	unidad monetaria	0
rainy season	temporada de lluvias	1
self-censorship	autocensura	1
preferably	preferiblemente	0
re-engage	reasumir	0
photocopy	fotocopia	1
drying	secado	0
answer	contesta	0
disappoint	decepcionar	0
actuality	actualidad	0
cyberspace	ciberespacio	1
fever	fiebre	1
lag	ínterin	0
wrong	afrentar	0
induce	inducir	0
