personal effects	stock	0
interference	barrera	0
pneumatic tyre	neumático	0
reprocess	reciclar	0
dynamic	volcánico	0
dynasty	dinastía	5
obstruction	barrera	0
prefix	prefijo	5
controversial	discutido	5
captain	patrón	0
rekindle	reavivar	5
associated state	protectorado	4
oral contraceptive	píldora	5
criminal law	derecho penal	5
disability	invalidez	4
gab	charla	0
teaching	enseñanza	4
saver	ahorrista	4
sinking	hundimiento	5
hormone	hormona	5
govern	reinar	0
anemia	anemia	0
immunized	vacunado	5
disturb	incomodar	0
prize	galardón	5
standard deviation	desviación estándar	5
methane	metano	5
undernourishment	malnutrición	4
concise	cortado	0
in harmony	cónsono	0
pubic	púbico	5
approximation	tanteo	0
disciplined	disciplinado	5
persuade	concluir	0
profitability	rentabilidad	5
spokesman	portavoz	4
insinuate	insinuar	5
supplier	distribuidor	4
set down	aterrizar	0
cut back	enrarecer	0
protection	salvaguarda	0
path	trayecto	0
information technology	tecnología de información	5
foreign secretary	ministro de exteriores	5
substance	materia	0
antisemitic	antisemita	5
economics	economía	0
envoy	emisario	0
harass	provocar	0
monogamous	monógamo	5
bunker	bunker	0
cancellation	obliteración	0
astute	ardid	0
criticism	crítica	5
inequitable	inicuo	3
visible	verificable	0
food supplement	suplemento alimenticio	5
plot	tejemaneje	0
cough	tos	2
browse	navegar	0
hospital	centro hospitalario	4
negative	negativo	5
emergency plan	plan de emergencia	5
overhead	transparencia	0
recommend	recomendar	5
excellent	mejor	0
preventive care	profilaxis	5
rain forest	selva pluvial	4
harnessing	enfrenamiento	0
pontifical	papal	2
intake	toma	0
ballot paper	boleta	5
mammalian	mamífero	5
transparency	trasparencia	0
fortress	fuerte	0
defer	reservar	5
ingenuity	estro	0
social worker	asistente social	5
granule	gránulo	5
honey	miel	5
rainy season	temporada de lluvias	5
degenerate	dañar	0
keep	vida	0
guarantee	confirmación	0
end	fondo	0
recovery	reposición	0
damage	daño	5
economic science	economía	0
disappoint	decepcionar	5
ordinary	cualquier	0
beach	playa	5
occupied territories	territorio ocupado	5
president	presidenta	5
extortion	extorsión	5
acknowledged	notorio	3
encompassing	globalizante	5
nascent	naciente	5
operate	intervenir	0
office	oficina	0
telecom	telecomunicación	0
butcher	carnicero	5
fidelity	lealtad	0
adolescence	pubertad	4
destroyer	devastador	0
corporal punishment	pena corporal	5
crew	cuadrilla	0
better	mejorar	5
signatory	firmante	5
production	generación	0
workable	practicable	5
medical examination	analítica	0
coffee	café	5
square kilometre	kilómetro cuadrado	5
multidimensional	pluridimensional	5
communications satellite	satélite de comunicaciones	5
explode	saltar	2
consecrate	consagrar	3
lockout	lock-out	5
music industry	industria musical	5
correctional	corregidor	1
financial	fiscal	2
laying	desove	0
spider	araña	0
literature	literatura	5
stealing	substracción	0
collector	coleccionista	5
toleration	tolerancia	0
goo	lodazal	0
biological weapon	arma bacteriológica	5
organized crime	crimen organizado	5
associate	socio	0
strata	estrato	5
managerial	gerencial	5
patriarchate	patriarcado	3
net income	renta neta	4
electronic mail	mensajería electrónica	5
steward	auxiliar de vuelo	0
ism	teoría política	2
videoconference	videoconferencia	5
already	ya	5
coding	codificación	0
court of appeals	cámara de apelaciones	5
sober	sobrio	5
clarity	nitidez	0
hoof	casco	0
basketball	baloncesto	5
hedging	seto	0
service	servicio	5
top	alto	0
power vacuum	vacío de poder	5
xix	diecinueve	5
collapse	derrumbamiento	5
gym	gimnasio	5
chef	chef	5
data collection	recogida de datos	5
target	punto de mira	0
co-finance	cofinanciar	5
regulator	autoridad reguladora	5
espouse	abrazar	5
general agreement	séquito	0
bridge	puente	5
pollination	polinización	5
national assembly	asamblea nacional	5
pessimism	negatividad	0
drug traffic	comercio de drogas	5
chest	caja torácica	3
luxury	magnificencia	0
condition precedent	condición suspensiva	2
looming	trama	0
gas field	yacimiento de gas	5
partition	segmentación	0
breaking up	ruptura	0
orderly	asistente	0
definitely	pues ya	0
attested	autenticado	5
dot	punto	0
decidedly	pues ya	0
sanctuary	santuario	5
queen	reina	5
rector	rector	0
busy	afanar	0
latent	latente	5
menu	menú	5
yen	yen	5
pursuing	perseguidor	0
inventor	inventor	5
personality	personalidad	5
edict	edicto	5
public broadcasting	emisora pública	5
perceive	percibir	1
foremost	primero	0
cushion	cojín	0
naval base	base naval	5
humanism	humanismo	5
bad	malo	5
release	libramiento	0
diplomatic mission	representación diplomática	4
automatic	automático	5
flagged	embaldosado	0
respond	responder	5
attest	demostrar	0
universalization	universalización	5
capacity	porte	0
away	alejado	1
married couple	matrimonio	0
outstand	saltar	0
polygamous	polígamo	5
emplacement	acomodo	0
extend	ir	0
high quality	superioridad	0
contamination	contaminación	5
excavate	desbancar	0
rapporteur	relator	5
health facility	hospital	2
tax incentive	incentivo fiscal	5
against	por encima de	0
facet	carácter	0
distinction	diferenciación	5
monopolize	monopolizar	5
lead poisoning	saturnismo	5
monograph	monografía	5
coalition government	gobierno de coalición	5
irresponsible	irresponsable	5
applicability	aplicabilidad	5
infirm	maluco	0
refill	carga	0
research centre	centro de investigación	5
abdominal	abdominal	5
arabization	arabización	5
regenerate	regenerado	0
submarine	submarino	5
renegotiation	renegociación	5
drop off	reposar	0
fry	freír	0
psychological state	condición psicológica	5
prosperous	acomodado	0
worker	empleado	5
personally	personalmente	5
deepen	profundizar	5
end user	consumidor final	0
overflight	sobrevuelo	5
qualitative analysis	análisis químico	1
correctional facility	institución de reclusión	5
straight line	línea recta	5
n	norte	0
