personal effects	stock	0
dissolution	pulverización	0
four	cuatro	5
aegis	patrocinio	0
administrative official	burócrata	3
preface	prefacio	5
trawling	pesca de arrastre	5
assembled	ensamblado	0
criminal law	derecho penal	5
pre-eminence	superioridad	0
contravention	contravención	0
sharia law	charia	5
bills of lading	carta de porte aéreo	5
blanket	cobertor	0
economic dependence	dependencia económica	5
distort	pervertir	0
news media	cuarto poder	0
alpine	alpino	5
laurels	reconocimiento	0
venue	escenario	0
unblock	desbloquear	3
start up	activar	0
bimonthly	bimestral	2
force	fuerza	5
heavy metal	heavy metal	0
approximation	tanteo	0
persuade	concluir	0
expressive	expresivo	5
hide	celar	0
piece of paper	carta	0
worsen	agravar	5
revolutionize	subvertir	0
revolver	colt	4
insinuate	insinuar	5
particulate	partículas en suspensión	4
coefficient	coeficiente	0
med	fármaco	0
pay off	liquidar	0
men	pantalones	5
good sense	discernimiento	0
possibility	probabilidad	0
ethanol	etanol	5
video clip	videoclip	5
path	trayecto	5
foreign secretary	ministro de exteriores	4
data point	punto de datos	5
uplifting	alzamiento	0
aka	alias	2
postponed	diferido	0
cancellation	obliteración	0
divide	separar	5
owed	devengado	0
law of the jungle	ley de la selva	5
particularity	esmero	0
genomics	genómica	5
browse	navegar	0
negative	negativo	5
emergency plan	plan de emergencia	5
vol	cantidad	0
overhead	transparencia	0
title of nobility	título nobiliario	5
breathe	respirar	5
fragmentary	fragmentario	0
sewing machine	tejedora	0
internet address	nombre de dominio	5
aware	noticioso	0
recycle	recuperar	0
hold	empuñar	0
supplemental	adicional	0
appraisal	valuación	0
fortress	fuerte	0
estate	finca	0
technical school	instituto técnico	1
peaceful coexistence	coexistencia pacífica	3
nozzle	tobera	4
absolute	dirimente	0
sideline	pasatiempo	0
re-engage	reasumir	0
drying	secado	0
activity rate	tasa de empleo	0
infringement	contravención	0
globalization	globalización	5
symposium	symposium	0
preferable	preferible	0
activation	activación	0
dialect	dialecto	4
description	planteamiento	5
hallucinogen	alucinógeno	5
diagram	diagrama	5
magistracy	corregimiento	0
twofold	doble	0
parallel	en paralelo	0
social justice	justicia social	1
childhood	niñez	0
green	verde	5
enter	entrar	5
order	ordenación	5
internalization	internalización	5
untold	innumerable	0
satisfied	pagado	0
reorient	orientar	0
consolidated financial statement	balance consolidado	3
misconduct	culpa	0
fidelity	lealtad	0
marginalization	exclusión social	0
personal	privado	5
corporal punishment	pena corporal	5
stalemate	tablas	0
carton	cartón	0
telephone line	línea telefónica	0
versus	en contra	0
step down	dimitir	0
combination	apareamiento	0
sterilization	esterilización	0
enrich	enriquecer	0
