clean-up	limpieza	0
similarity	parecido	0
dynamic	volcánico	0
narcotic	estupefaciente	4
facilities	instalación	5
integrity	integridad moral	5
downplay	desinflar	0
aggression	asalto	0
pregnancy test	prueba del embarazo	5
disability	invalidez	5
unionized	sindicalizado	5
nodule	nódulo	4
experimentally	experimentalmente	0
self-incrimination	autoincriminación	0
immunized	vacunado	5
conceive	parir	0
executive order	decreto presidencial	0
stereotypical	trillado	0
triennium	trienio	5
methane	metano	0
force	fuerza	5
blasphemy	blasfemia	5
managing director	director general	0
pulse	latido cardíaco	0
start out	marchar	0
development environment	entorno de desarrollo	5
agro-industrial	agroindustrial	5
specification	focalización	0
poison	tóxico	0
consequent	resultante	0
hull	buque	0
abrupt	improviso	0
net	entrampar	0
set down	aterrizar	0
environmental science	ciencia del medio ambiente	2
ulterior	futuro	0
ethanol	etanol	5
active	voz activa	0
data point	punto de datos	0
substance	materia	5
unincorporated territory	territorio no incorporado	5
military	fuerza armada	5
political class	república	0
medical examiner	médico legista	5
remnant	cabo	0
law of the jungle	ley de la selva	5
cocaine	cocaína	0
cerebral palsy	parálisis cerebral	5
humanitarian assistance	ayuda humanitaria	5
negative	negativo	5
emergency plan	plan de emergencia	5
panacea	panacea	3
relay	relé	0
cardiology	cardiología	5
pouch	bolsa	0
err	pecar	5
defuse	desactivar	0
roof	tejado	4
mu	mi	0
mp	punto de fusión	0
transparency	trasparencia	5
tel.	número de teléfono	0
inscription	ranurado	0
cost accounting	gestión contable	1
generically	genéricamente	5
disparagement	descrédito	0
self-censorship	autocensura	5
want	deseo	0
absolute	dirimente	0
significance	significado	0
abstraction	abstracción	5
minority	minoría	5
movable	propiedad privada	0
wrong	afrentar	0
lat	lats letón	0
hunting rifle	escopeta de caza	5
lesbian	lesbiana	3
appreciate	dar cuenta	5
fictitious	alevoso	0
plumbing	instalación hidráulica	0
fraudulently	fraudulentamente	5
inhabitant	morador	0
order	ordenación	5
foetal	fetal	5
fetus	engendro	0
alternation	alternancia	0
vary	alterar	0
reorient	orientar	0
oven	horno	0
medicament	fármaco	4
by mistake	por accidente	0
mayor	intendente municipal	0
appeasement	política de apaciguamiento	4
theologian	teólogo	2
comprehend	captar	0
imp	elfo	0
anti-doping	antidopaje	2
undercut	filete	0
enrich	enriquecer	0
sixteen	dieciséis	2
temporary work	trabajo temporero	2
structural	constructivo	0
choir	coro	5
a lot	en gran manera	0
ventilation	ventilación	5
population density	densidad de población	5
reasonable	razonable	5
sham	imitación	0
lofty	sublime	0
interministerial	interministerial	0
observance	rito	0
good-neighbourliness	sociabilidad	0
age of consent	mayoría de edad	0
psychiatric hospital	casa de salud	0
acid rain	lluvia ácida	5
marital	matrimonial	0
exhume	desenterrar	0
depositing	depositante	0
mutineer	rebelde	0
state of mind	estado de ánimo	5
depress	truncar	0
videotape	grabación en vídeo	5
god	dios	0
supreme authority	árbitro	0
integrative	afianzador	0
semiconductor	semiconductor	5
fellowship	familia	0
co-founder	cofundador	5
social democratic	socialdemócrata	4
eternal	perpetuo	0
fugitive	fugitivo	0
deflect	entretener	0
electronic mail	mensajería electrónica	3
wanted	buscado	5
reinstatement	reintegración	0
hg	hectogramo	0
kashmir	cachemira	2
hydrographic	hidrográfico	4
at sea	apagado	0
triumph	poder	0
aspire	mirar	0
field officer	oficial superior	5
purpose	intención	5
synonymous	sinónimo	3
encouraging	incitador	0
hood	capucha	0
toy	juguete	5
similarly	parejamente	0
traumatize	traumatizar	5
protracted	prolongado	0
hypothetical	virtual	0
cabling	cableado	5
militancy	activista	0
urban	urbano	5
illiterate	analfabeto	0
diversified	diversificado	0
incur	incidir	0
wasted	malgastado	0
national day	fiesta nacional	5
self-governing	autonómico	0
outlay	egreso	0
forensic	forense	5
regulator	autoridad reguladora	0
acquisition	accesión	0
systems analyst	analista de sistemas	5
national assembly	asamblea nacional	0
reassert	confirmar	0
ethnical	etnológico	0
seen	observado	0
electoral register	encasillado	0
sounding	sondeo	0
dozen	doce	0
reprieve	oasis	0
parliamentarian	parlamentario	0
alibi	coartada	5
thorough	exhaustivo	0
alcohol addiction	alcoholismo	4
desist	frenar	0
propitious	prometedor	0
imprudent	imprudente	5
dermal	dérmico	5
though	por más que	0
disjointed	dislocado	0
parent company	holding	5
assisted reproduction	fecundación asistida	0
potency	poderío	0
responder	respondedor	0
m	mil	0
musical	musical	0
orderly	asistente	0
definitely	pues ya	0
max.	máximo	0
prevention	prevención	5
irrigation canal	acequia	5
incorporate	unificado	5
inspire	inspirar	0
nominated	postulado	0
exclusivity	exclusividad	5
bail	libertad provisional	0
acquit	relajar	0
geologist	geólogo	5
screening	prueba de selección	0
announce	anunciar	5
with regard to	en orden a	4
plate	plato	0
coast	litoral	0
spokesperson	portavoz	0
turn up	presentar	0
bad	malo	0
humanist	humanista	0
time bomb	bomba de tiempo	5
fertility	productividad	2
secretary	secretario	5
leasing	leasing	5
infectious	transmisible	4
nun	monja	0
intertwine	enmallar	0
hydrocarbon	hidrocarburo	0
scrap	esquirla	0
not even	tampoco	0
artificial	artificial	0
tantamount	equivalente	0
humankind	raza humana	0
embroidery	bordado	5
contraband	pasar	0
pay off	liquidar	0
emplacement	acomodo	0
profitable	provechoso	0
southeast	sudeste	4
excavate	desbancar	0
brown	marrón	0
