pneumatic tyre	neumático	0
relieve	paliar	5
reversibility	reversibilidad	5
focus	énfasis	0
complementariness	complementariedad	5
tectonics	tectónica de placas	0
dish	plato	5
guava	guayaba	3
reluctant	renuente	5
niacin	niacina	0
dreadful	deplorable	0
value-added tax	impuesto al valor agregado	5
estate agent	agente inmobiliario	5
unroll	deshacer	0
rhythm	ritmo	0
presumed	pretendido	5
schooner	goleta	4
seized	incautado	5
educative	instructivo	0
amorphous	amorfo	5
red card	roja	0
ultraviolet	luz ultravioleta	0
arrange	disponer	0
baking	panificación	0
demerit	demérito	4
deficient	desprevenido	0
stratospheric balloon	globo estratosférico	4
wednesday	miércoles	5
humidity	humedad	4
virtual environment	realidad virtual	0
cystic fibrosis	mucoviscidosis	0
abstracted	ausente	0
punishing	extenuante	0
encroachment	interferencia	0
turboprop	turbohélice	5
switchboard operator	telefonista	3
business unit	departamento	0
invariant	estacional	0
spaghetti	fideo	0
cephalopod	cefalópodo	3
innovational	innovador	0
defence	defensa	5
psychotropic	psicotrópico	5
fact	hecho	5
commemorating	conmemorativo	0
favour	cortesía	0
alternative energy	energía alternativa	5
greenness	verde	0
shared	común	2
set down	aterrizar	0
meld	mixto	0
environmental science	ciencia del medio ambiente	5
lek	lek	3
granularity	grano	0
cool off	entibiar	0
persecuted	oprimido	4
mental disorder	trastorno psíquico	4
telecast	transmisión de vídeo	0
controversy	altercado	0
dicta	pronunciamiento	0
pictorial	gráfico	0
opinion	fama	0
seawall	rompeolas	5
car industry	industria del automóvil	5
abate	pacificar	0
eye-opener	revelación	0
keenness	tino	0
give over	entregar	0
replace	desbancar	0
conspiratorial	conspiratorio	0
fiscal year	año económico	0
comsat	satélite de comunicaciones	0
family benefit	complemento familiar	0
armed	armado	5
mirror site	sitio espejo	0
sex crime	agresión sexual	0
fee	minuta	0
reticulate	reticulado	0
autarchy	despotismo	0
feebleness	flaqueza	0
waterbird	ave acuática	5
spread out	espaciar	0
thru	por entre	0
lacerate	arpar	0
passive safety	seguridad pasiva	0
meteorologist	meteorólogo	5
disruption	interrupción	5
flag	bandera	5
circumstances	circunstancia	5
hydrochloride	clorhidrato	5
ml	mililitro	0
defrayment	ingreso	0
mechanic	mecánico	0
disinfection	desinfección	5
rework	recomponer	0
polar cap	casquete polar	0
pollute	violar	0
joyous	alegre	3
intravenous injection	inyección intravenosa	0
round table	mesa redonda	5
cation	catión	0
cognitive science	ciencia cognitiva	0
broadcasting corporation	cadena de televisión	5
free up	zafar	0
synchronise	sincronizar	0
provincial	provinciano	0
united	pertinente	0
ethnographical	etnográfico	3
topographical	topográfico	5
phone service	servicio telefónico	0
good word	recomendación	0
organised crime	crimen organizado	5
ghettoize	segregar	0
detonation	explosión	0
gamble	demasía	0
designer	proyectista	0
albacore tuna	albacora	0
crowding	gentío	0
algebra	álgebra	5
blasting	vociferante	0
connectivity	conectividad	5
brachytherapy	braquiterapia	4
destined	dirigido	0
debasement	adulteración	0
impecunious	pelado	0
practicum	pasantía	0
ambivalent	ambivalente	5
stress	ansia	0
artificial fertilizer	fertilizante artificial	0
cosmonaut	cosmonauta	5
deserter	desertor	4
chapman	vendedor ambulante	0
indebtedness	endeudamiento	5
switch	alteración	0
poacher	cazador furtivo	5
courtesy visit	visita de cortesía	2
talc	talco	0
plumbing	instalación hidráulica	0
newspaper clipping	recorte de prensa	4
distr.	distribución	5
take flight	escapar	0
salt mine	salina	3
infractor	contraventor	0
installer	instalador	0
as many	igual	0
developer	desarrollador	3
containership	portacontenedores	5
xl	cuarenta	0
anti-nuclear	antinuclear	5
social relations	relación social	5
land tax	impuesto predial	5
attraction	interés	0
production	generación	0
superhighway	autopista	0
underpin	sostener	0
mayorship	alcaldía	4
vulgarity	grosería	0
credit crunch	restricción crediticia	0
cerebrospinal meningitis	meningitis	0
legal right	derecho	0
nod	asentir	0
reservoir	tanque	0
nob	cabeza	0
pull away	recular	0
relativist	relativista	0
subtraction	substracción	0
human race	raza humana	5
bonnet	capó	0
stabilize	estabilizar	5
prophylaxis	profilaxis	5
quartet	cuarteto	5
prevailing	prevalente	0
neocolonialism	neocolonialismo	5
unachievable	inviable	0
privatisation	privatización	0
knowledge management	gestión de información	3
anachronistic	anticuado	0
get married	ahorcar	0
quantum	cuanto	0
principled	concienzudo	0
collector	coleccionista	5
file cabinet	taquilla	0
overproduction	sobreproducción	5
encourage	reanimar	0
paradise	tierra de promisión	0
sound system	equipo de sonido	0
take place	devenir	0
electoral quotient	cociente electoral	5
lava flow	colada	0
dire	formidable	0
ecocide	ecocidio	5
weed	mala hierba	5
calling card	felicitación	0
somatic cell	célula somática	5
organic	abono orgánico	0
emotional state	estado de ánimo	0
lingual	lingüístico	0
magnetic disk	disco magnético	0
turn	rodeo	0
disincentive	desincentivo	5
vade mecum	prontuario	0
hitch-hiking	autostop	0
cheese	queso	5
industrial	industrial	5
surviving	superviviente	0
monographic	monográfico	0
juncture	circunstancia	0
planktonic	planctónico	0
ripping	desgarro	0
bakelite	baquelita	0
ordering	ordenación	0
extrinsic	extrínseco	5
accent	deje	0
adopter	adoptante	5
polygyny	poliginia	0
farming	cultivo	0
quarry	cantera	5
interviewee	entrevistado	4
table game	juego de mesa	5
key chain	llavero	3
legal power	función jurisdiccional	5
flowers	flor	0
officiate	arbitrar	0
steel	acero	5
recto	anverso	0
aerobiology	aerobiología	5
non-transferable	intransferible	5
penalization	escarmiento	0
silly	fatuo	0
gruelling	extenuante	5
gathering	tropa	0
acclaim	encomio	0
polemical	protestante	0
spectrum	ámbito	0
dash	ímpetu	0
advising	consultoría	0
gall	amargura	0
smallpox	viruela	5
screw	tornillo	5
handicapped person	discapacitado	0
also	también	0
cry out	exclamar	0
backcloth	foro	0
forward-thinking	novedoso	0
play	pasatiempo	0
theatre	teatro	5
sales agent	representante de ventas	0
foliate	paginar	0
tab.	mesa	0
sensualism	sensualidad	0
cellphone	teléfono celular	5
junk mail	correo basura	5
refreshing	regenerador	0
parkland	parque nacional	0
kl	kl	0
undeniably	indiscutiblemente	5
entrepôt	repositorio	0
mating	acoplamiento	0
oppress	vejar	0
