decelerate	desacelerar	5
intercommunication system	interfono	0
snig	segar	0
human shield	escudo	0
unfurl	deshacer	0
agrotechnology	ingeniería agrícola	0
jihad	yihad	4
tourist industry	sector turismo	0
wire-tapping	escucha telefónica	5
technological revolution	revolución tecnológica	5
religious	pío	0
aggression	asalto	0
osteoporosis	osteoporosis	5
cellular telephone	teléfono celular	4
sunlit	soleado	0
national assistance	beneficio complementario	0
dressing	relleno	0
close down	apagar	0
assay	ensayar	0
hitting	golpe	0
lignite	lignito	5
backhoe loader	retroexcavadora	0
fireplace	chimenea	0
professional action	acción profesional	0
cool	fresco	0
press association	agencia de prensa	3
shock	escandalizar	0
state attorney	fiscal supremo	0
overpass	prevaricar	0
all-purpose	multiuso	0
air crash	accidente aéreo	5
co-financing	cofinanciación	5
specific resistance	resistencia específica	0
favoured	predilecto	0
alfa	alfa	0
set up	erigir	0
heavyweight	peso pesado	0
standard time	hora local	2
rigorous	sistemático	0
subordinate	inferior	0
functioning	prestación	0
weather report	predicción meteorológica	4
third class	clase turista	0
victimization	delito de explotación	0
faecal	fecal	5
sociomedical	sociosanitario	0
commemorating	conmemorativo	0
motorized vehicle	vehículo de motor	0
neofascism	neofascismo	4
mayoral election	municipales	0
incongruence	paradoja	0
retell	repetir	0
undisputed	indiscutido	3
compilation	redacción	0
mendacious	engañoso	0
one-sidedness	unilateralidad	0
radio transmission	radiodifusión	0
buck	a cabalidad	0
biodiversity	biodiversidad	5
technical	técnico	5
casino	casino	5
parcel of land	haza	0
organic farming	agricultura biológica	0
molecular weight	peso molecular	3
suggestion	propuesta	0
demagogic	demagógico	5
register office	registro civil	4
countervail	equivalente	0
ex-president	ex presidente	0
secluded	encerrado	0
art collection	colección de arte	5
parallel of latitude	latitud	0
code book	clave	0
market	mercado	5
ontology	ontología	0
additive	aditivo	5
vivid	brillante	0
photovoltaic module	panel solar	0
captivate	encantar	0
waste material	material de desecho	5
be born	nacer	5
opposed	contrapuesto	0
military	fuerza armada	0
forewarning	apercibimiento	0
chloroquine	cloroquina	5
door	puerta	4
care and maintenance	trabajos de mantenimiento	0
envelope	sobre	0
tested	probado	1
chief executive officer	director general	0
dehumanise	deshumanizar	5
beluga	ballena blanca	0
overrun	infestado	0
usufruct	usufructo	5
possessor	poseedor	4
stolen property	despojo	0
iridium	iridio	0
obvious	obvio	5
subterfuge	subterfugio	5
electronic computer	computador	0
modifier	modificador	0
fortress	fuerte	0
voter turnout	votación	0
shark	tiburón	4
process	procesamiento	5
distinctive feature	peculiaridad	0
slit	quebradura	0
tag	etiqueta	0
posing	pose	0
phrase	construir	0
made	fabricado	5
firmly	firme	0
stride	paso	0
obverse	anverso	0
vagrant	errante	0
till	trabajar	0
interview	entrevista	5
nearest neighbour	vecino más próximo	4
guiding light	cacique	0
maternal	materno	3
horizontality	nivel	0
animator	alegría	0
terrorist	terrorista	5
faculty	facultad mental	0
lesbian	lesbiana	5
penitentiary	penitenciaría	4
imagery	imaginación	0
south west	suroeste	4
purify	depurar	0
alias	nombre supuesto	0
reaper	segador	0
chemical science	química	0
branch office	afiliada	0
earthwork	movimiento de tierras	1
disclosure	revelación	5
gynecology	ginecología	0
in neutral	en punto muerto	0
patricide	parricidio	1
unjustified	torticero	0
chickpea	garbanzo	5
paper	papel	0
misconduct	culpa	0
forehead	frente	0
lapidation	apedreo	0
skin lesion	lesión cutánea	0
ruining	destrozo	0
