office building	edificio de oficinas	0
debauch	orgía	0
disc	disco	0
upkeep	trabajos de mantenimiento	0
handball	balonmano	0
cementing	cementación	0
milk	leche	0
payoff	pago liberatorio	0
amplification	ponderación	0
pregnancy test	prueba del embarazo	0
swab	tris	0
counter-attack	contraataque	0
national assistance	beneficio complementario	0
sequestered	encerrado	0
gross revenue	renta bruta	0
downscale	reducir	0
permissive	permisivo	0
hypertensive	hipertenso	0
bilingualism	bilingüismo	0
carefree	despreocupado	0
coloured	moreno	0
beta version	versión beta	0
cardiological	cardiológico	0
microbe	microorganismo	0
per capita	per cápita	0
recreation	pasatiempo	0
all-purpose	multiuso	0
team	cuadrilla	0
indemnity	indemnización	4
perceptual	águila	0
airgun	martillo neumático	0
broad bean	haba	0
single market	mercado único	0
thresher	trillador	0
sultana	sultana	0
bravo	desechable	0
revocable	revocable	0
radome	radomo	0
rate	tarifa	5
video	transmisión televisiva	0
sulfonic acid	ácido sulfónico	0
internist	internista	0
subspecies	raza	0
emetic	emético	0
bilharziasis	bilharziasis	0
constitution	constitución	5
sum	total	0
emotions	sentir	0
reoccur	amontonar	0
particulate	partículas en suspensión	0
supporting	incitador	0
efficacious	virtuoso	0
divergence	diferencia	0
industriousness	solicitud	0
transformational	transformacional	0
understanding	clemente	0
specialise	especializar	0
catheterization	cateterismo	0
shortness	aspereza	0
human resource management	administración del personal	0
electroshock therapy	choque eléctrico	0
working girl	puta	0
simultaneous	simultáneo	0
hamster	hámster	0
existent	efectivo	0
rulebook	ordenanza	0
vegetable oil	aceite	0
decentralized	descentralizado	0
page impression	página vista	0
suddenly	de un momento a otro	0
trachea	tráquea	0
bro	hermano	0
spontaneous ignition	combustión espontánea	0
sexual abuse	abuso sexual	0
cerebral palsy	parálisis cerebral	0
devastation	devastación	0
wealth	riqueza	0
angry	reñido	0
visit	visita	5
arms	material de guerra	0
human papilloma virus	papiloma	0
olympian	olímpico	0
calcium carbonate	carbonato cálcico	0
recycled paper	papel reciclado	0
preview	preestreno	0
unthinkable	imposible	0
menstrual	menstrual	0
denigrating	impostor	0
charter member	socio fundador	0
police inspector	inspector de policía	0
open secret	secreto a voces	0
self-criticism	autocrítica	0
drown	anegar	0
beholden	precisado	0
behalf	fruto	0
off.	oficina	0
plagiarism	fusilamiento	0
philanthropic	filantrópico	1
salad	ensalada	0
cost-of-living index	índice de precios al consumo	0
fortified	fortificado	0
famed	granado	0
impel	compeler	0
telegram	telegrama	0
force field	campo	0
overpass	prevaricar	0
indulgence	indulgencia	0
mold	moho	0
overzealous	hooligan	0
métier	fuerte	0
leave off	silenciar	0
court	juzgado	5
child benefit	complemento familiar	0
photocopy	fotocopia	0
apartment building	edificio de apartamentos	0
earnings	salario	0
silviculture	arboricultura	0
truthful	sincero	0
untouchability	intangibilidad	0
telegraphic	telegráfico	0
uselessness	inutilidad	0
police force	policía nacional	0
representative democracy	democracia representativa	0
parliamentary committee	comisión parlamentaria	0
birth control pill	píldora	0
hydrogeologist	hidrogeólogo	0
teratogenic	teratogénico	0
chute	paracaídas	0
beton	derretido	0
capitalise	capitalizar	0
facile	elocuente	0
comatose	comatoso	0
violator	contraventor	0
geopolitics	geopolítica	0
in neutral	en punto muerto	0
brain	cerebro	0
mentioned	citado	0
heli	helicóptero	0
attorney at law	abogado	0
complicate	afanar	0
debt management	gestión de la deuda	0
methylenedioxymethamphetamine	éxtasis	0
date back	retrotraer	0
speed of sound	velocidad del sonido	0
incompleteness	preñez	0
toiletry	artículo de tocador	0
old people's home	geriátrico	0
zoning	zonificación	0
booby trap	mina terrestre	0
break	quebrantamiento	0
in opposition	por encima de	0
oceanology	oceanología	0
investiture	proclamación	0
tobacco	tabaco	0
edit	editar	0
radiant	fulgurante	0
skin problem	dermatosis	0
embankment	terraplén	0
disregard	negligencia	0
amphitheatre	anfiteatro	0
deteriorate	dañar	0
vexation	desasosiego	0
electrical power	potencia eléctrica	0
divisional	divisorio	0
oppressed	oprimido	0
federal territory	territorio federal	0
foster mother	madre adoptiva	0
projected	prominente	0
telephone network	red telefónica	0
unitarian	unitario	0
cyclonic	ciclónico	0
adjust	repasar	0
persona non grata	persona no grata	0
ultraviolet rays	rayos ultravioletas	0
co-ordination	coordinación	5
moneylender	prestamista	0
booby	sula	0
telegraphy	telégrafo	0
employment agreement	relación de trabajo	0
dung	estiércol	0
abductor	raptor	0
machismo	machismo	0
thrust	golpe	0
ecocide	ecocidio	0
inevitable	inevitable	0
mujahidin	muyahidín	0
needlework	labor	0
suburbia	arrabal	0
cash register	caja registradora	0
retail	menudear	0
biodegradation	biodegradación	0
fertility rate	tasa de natalidad	0
foul play	falta	0
blind	cegar	0
food fish	pescado	0
unhealthy	malsano	0
central government	administración central	0
legal medicine	medicina legal	0
done	preparado	0
disembark	desembarcar	0
kippa	kipá	0
dispersive	dispersivo	0
pardonable	justificable	0
franchisor	franquiciador	0
condensate	condensado	0
yin	yin	0
elevator	ascensor	0
psychotic	enfermo mental	0
ton	salma	0
mathematical algorithm	algoritmo	0
postulate	postulado	0
diabetes	diabetes	0
lists	liza	0
transverse	transversal	0
hut	choza	2
thresh	trilla	0
gravitational field	campo gravitatorio	0
demographer	demógrafo	0
requisite	requisito	0
flesh out	engordar	0
holder	titular	0
thawing	fusión	0
guile	impostura	0
saturated fat	grasa saturada	0
non-transferable	intransferible	0
reaffirm	reafirmar	0
cheekbone	pómulo	0
solely	privativamente	0
pampas	pampa	0
pro	profesional	0
plead	alegar	0
phytoplankton	fitoplancton	0
sampling frame	muestra	0
rubber tyre	neumático	0
boy scout	bruto	0
urinate	orinar	0
sell	vender	0
get worse	agravar	0
expansionist	expansionista	0
lip	labio	0
defiantly	valerosamente	0
backcloth	foro	0
brace	refuerzo	0
calculus	tártaro	0
tornado	tornado	0
fluidized bed	lecho fluidizado	0
enter	entrar	0
appurtenances	equipamiento	0
co-conspirator	conspirado	0
cracking	quebrantamiento	0
successive	secuencial	0
handbag	bolso	0
upland	meseta	0
mass medium	medios de masas	0
aerodrome	aeropuerto	0
energize	irritar	0
considered	meditado	0
rotary	glorieta	0
multiracial	multirracial	0
vernacular	lenguaje vulgar	0
undeniably	indiscutiblemente	0
foster-mother	madre adoptiva	0
peacekeeper	pacificador	0
flog	censurar	0
marvel	maravilla	0
impression	pinta	0
unassailable	invulnerable	0
central heating	calefacción central	0
adjudicator	juez	0
code of procedure	derecho procesal	0
modesty	modestia	0
taxable	gravable	0
neurotoxic	neurotóxico	0
xxvii	veintisiete	0
transportation network	red	0
high-risk	apretado	0
correctional center	institución de reclusión	0
hydroelectric	hidroeléctrico	0
bastion	baluarte	0
ambiguity	ambigüedad	0
essence	esencia	0
rice	arroz	0
curriculum vitae	currículum vitae	0
silt	limo	0
good word	recomendación	5
intellectually	intelectualmente	0
board game	juego de mesa	0
scalable	escalable	0
coast	litoral	0
shutting	cierre	0
fallout	contragolpe	0
tenaciously	tenazmente	0
digital picture	fotografía digital	0
palpation	palpación	0
affront	agravio	0
feed up	engordar	0
bank credit	crédito bancario	0
workman	empleado	0
photostat	fotocopia	0
seminarian	seminarista	0
place-name	topónimo	0
meteorology	meteorología	0
low-priced	asumible	0
convention center	sala de exposiciones	0
powder	polvo	0
money order	giro postal	0
stepson	hijastro	0
oceanic	oceánico	0
printed circuit board	placa de circuitos	0
parotitis	parotiditis	0
marginalization	exclusión social	0
fission	fisión	0
probably	tal vez	0
driving licence	licencia de conducción	0
identification tag	etiqueta de identificación	0
bronchus	bronquio	0
old lady	vieja	0
driving school	autoescuela	0
excavate	desbancar	0
political movement	corriente política	0
delimitate	acotar	0
keep back	limitar	0
technics	técnica	0
internal organ	órgano interno	0
grounds	jardín	0
authorised	potestativo	0
jeans	pantalón vaquero	0
walk	andar	0
coercive	coercitivo	0
secret organization	organización clandestina	0
door-to-door	domiciliario	0
equivalent	equivalente	0
anti-aircraft	cañón antiaéreo	0
viticulture	viticultura	0
minimise	minimizar	0
compensating	compensador	0
reflex	reflejo	0
website	sitio	0
affectionate	tierno	0
chattel	bien mueble	0
go into	entrañar	0
deflationary	deflacionista	0
pedestrian crossing	paso de peatones	0
downplay	desinflar	0
unnecessarily	por demás	0
crude oil	petróleo crudo	0
libelous	impostor	0
criminal procedure	procedimiento penal	0
unlike	desigual	0
measuring instrument	aparato de medición	0
transmission channel	canal de transmisión	0
directionality	direccionalidad	0
excited	emocional	0
geodetic	geodésico	0
air carrier	compañía aérea	0
wild	estado natural	0
mining area	cuenca	0
pressure cooker	olla a presión	0
pack	envase	0
stabilising	estabilizador	0
purse	bolso	0
sting	picadura	0
cessation	cese	0
sociologist	sociólogo	0
at the least	a lo menos	0
as soon as possible	cuanto antes	0
cc.	capítulo	0
geographical	geográfico	0
lengthening	perpetuación	0
phi	phi	0
itch	comezón	0
typhoid	tifoideo	0
chloroform	cloroformo	0
defrayal	ingreso	0
outcast	desamparado	0
money-changer	cambista	0
mathematical model	modelo matemático	0
experimenter	experimentador	0
appreciable	apreciable	0
pedal	pedal	0
eliminator	eliminatoria	0
warming	deshielo	0
planned economy	economía planificada	0
indefinable	indecible	0
stateless	apátrida	0
graduate student	interno	0
weapon	arma	0
total spending	demanda agregada	0
sustainment	subsistencia	0
awning	carpa	0
redistribution	redistribución	0
nappy	pañal	0
fission bomb	bomba atómica	0
intransigence	intransigencia	0
essential oil	aceite esencial	0
mol	mol	0
sovereign state	nación soberana	0
data protection	protección de datos	0
tare	tara	0
tourmaline	turmalina	0
cut	corte	0
concourse	palca	0
monday	lunes	0
exoplanet	exoplaneta	0
impassable	intransitable	0
decentralization	descentralización	0
sonic	sónico	0
brain damage	lesión cerebral	0
hot link	hipervínculo	0
observation post	registro	0
hydrogen fluoride	ácido fluorhídrico	0
preference	preferencia	0
accounting system	sistema de contabilidad	0
grim	gris	0
receiving antenna	antena receptora	0
histopathology	histopatología	0
vending	comercio ambulante	0
housekeeper	ama	0
council of war	consejo de guerra	0
starvation	necesidad	0
classical	clásico	0
truncated	abreviado	0
putrefaction	podredumbre	0
deduce	argüir	0
radio broadcast	programa radial	0
informant	fuentes de información	0
oil field	campo de petróleo	0
trade route	derrotero	0
aesthetically	estéticamente	0
esp	previdencia	0
antimatter	antimateria	0
guided missile	misil teledirigido	0
fog	niebla	0
copulation	acceso carnal	0
lucid	coherente	0
wide area network	red amplia	0
hinder	entrabar	0
act upon	mediatizar	0
green turtle	tortuga	0
turnover rate	combinación	0
fractured	fracturado	0
water hole	bebedero	0
predictability	previsibilidad	0
governate	gobierno	0
metrical	métrico	0
leukaemia	leucemia	0
logistical	logístico	0
glasses	gafa	0
concretize	materializar	0
impregnate	preñar	0
argumentative	discutido	0
unbounded	desbordado	0
bound	limitar	0
furnishing	decoración	0
traffic signal	semáforo	0
wan	pálido	0
reactivate	reactivar	0
avowed	confesado	0
catch on	caer	0
medical device	instrumento médico	0
synthesis	síntesis	0
systems engineering	ingeniería de sistemas	0
hr	hora	0
collaborator	encubridor	0
diaper	pañal	0
mica	mica	0
beeper	buscapersonas	0
speed up	apresurar	0
fine arts	artes plásticas	0
file-sharing	intercambio de archivos	0
legislative act	estatuto	0
plant material	material vegetal	0
anchorperson	presentador de televisión	0
internet access	acceso a internet	0
radio set	radiorreceptor	0
thanksgiving	rezo	0
shoot-out	tiroteo	0
ax	machado	0
rock lobster	gamba	0
particle detector	detector de partículas	0
polygon	polígono	0
left wing	izquierda	0
anopheles	mosquito anofeles	0
dept.	ámbito	0
temporariness	provisionalidad	0
erosion	erosión	0
demobilize	desmilitarizar	0
liquidate	liquidar	0
thermal pollution	contaminación térmica	0
slant	inclinación	0
sampling frequency	frecuencia de muestreo	0
take down	abajar	0
pool	piscina	0
conclusive	convincente	0
infanticide	infanticidio	0
liberate	liberar	0
refutation	refutación	0
summit	cima	0
nutrient	comida	0
central office	sede central	0
